상권코드명,유사업종점포수,평균영업개월수,당월매출금액,남성매출비율,여성매출비율,연령대10매출비율,연령대20매출비율,연령대30매출비율,연령대40매출비율,연령대50매출비율,연령대60이상매출비율,남성매출금액,여성매출금액,연령대10매출금액,연령대20매출금액,연령대30매출금액,연령대40매출금액,연령대50매출금액,연령대60이상매출금액
가락로16길,1,4,2080368,47.9,52.1,0,32.9,17.3,14.4,28.9,6.5,824495,962933,0,510648,329737,273108,497369,176567
가락로28길,1,16,9764348,67.9,32.1,5.8,44.6,19.8,13.4,9.5,6.9,6216784,3053880,265606,3985048,1851939,1278086,1160835,729150
가락로36길,5,359,26330587,47.8,52.2,5.1,33.3,28.3,21.3,9.7,2.5,14365050,10378424,763097,5747843,4929786,11015629,1772359,514763
가로공원로76길,6,163,50628105,34.9,65.1,2.2,27.9,33.8,24.1,8.9,3.1,16897923,30845818,733369,12650616,15112203,12335738,5013601,1898217
가마산로61길,1,15,4533058,42.1,57.9,0.9,21,49,18,8.9,2.1,1922085,2610973,51029,858985,1896570,1194924,437997,93553
가마산로88길,1,24,1855458,64,36,0,17.3,35.8,39.4,3.6,3.9,956240,616096,0,330867,512232,492497,163506,73235
가마산로89길,3,45,27803158,45.6,54.4,3,28,28.8,17.2,17.9,5.2,11659803,13824013,758553,6193224,5866184,5268947,5719934,1676974
가산로3길,8,55,13273585,48.1,51.9,0.4,28.5,40.1,12.1,12.4,6.5,5725835,6439773,94593,3261632,5210113,1357131,1557562,684576
가산로5길,5,148.5,26856406,53.6,46.4,1.5,39.8,31.4,15.8,8.1,3.3,13112365,11573570,439032,9214830,7859603,3941080,2595761,635629
가재울로14길,2,5,2532036,36.5,63.5,0,9.1,28.8,34.7,24.2,3.2,666824,1286238,0,112713,278541,1090242,409234,62334
가재울로4길,1,116,4639073,74.1,25.9,0,0,48.1,0,25.9,25.9,92715,43046,0,0,62914,0,33113,39735
가재울로6길,2,2,514706,82.8,17.2,0,17.2,65.5,17.2,0,0,450981,63725,0,88235,308824,117647,0,0
가좌로6길,2,26,8749605,51.6,48.4,9.2,17,29,22.9,6.1,15.7,4469865,4279740,523657,1250153,2605797,2426937,416620,1526441
가좌로7길,4,173,12056345,44.6,55.4,4.8,30.3,28,24.4,10.4,2.1,5008279,5779021,389712,3802113,3020163,2509929,821319,244063
가좌로7다길,1,34,582734,30.6,69.4,0,9.9,9.9,9.9,60.6,9.9,147482,215827,0,25180,28777,79137,187050,43165
가좌로9길,4,53,18239470,40.1,59.9,1.1,46.5,27.4,9.7,12.5,2.8,6823066,11416404,153991,8304294,5076551,1800837,2402986,500811
갈현로1길,2,30,24757971,54.1,45.9,2,18.7,37.9,30,9.9,1.6,12460916,12297055,442949,4491586,9370752,7634874,2349422,468388
갈현로23길,1,42,2819125,40.1,59.9,4,18.3,42,18.9,12.9,4,1077434,1531288,117130,404425,1110790,391052,420631,164694
갈현로29길,2,27,24923164,36.4,63.6,5.5,27.4,27.8,30.8,5.9,2.7,9471786,15451378,972535,6357790,6122654,9148269,1810438,511478
갈현로33길,4,29,6808742,44.5,55.5,0.6,26.8,41.6,25.4,4.5,1.1,2950046,3858696,29246,1672488,2456847,2211466,393496,45199
갈현로3길,2,14,643077,42.7,57.3,0,10.7,41.7,21.4,10.7,15.5,231172,411905,0,46760,231172,162870,49912,152363
갈현로41길,1,137,30716564,33.7,66.3,3,26,23.9,24.2,14,9,10500050,20216514,643134,7150271,6634148,7839757,5352510,3096744
갈현로4길,4,41,15959428,37.1,62.9,0.7,22.7,30.8,28.7,13.9,3.3,3746612,12212816,87089,1972464,3083632,2896013,1456529,6463701
강남대로107길,2,16,17093093,42.5,57.5,3.6,43.8,25.3,14.3,8.6,4.3,6521151,7560432,471942,5653957,3510072,2080575,1578417,786619
강남대로83길,5,60.5,15699205,53.3,46.7,2,45.8,30.6,12.9,6.5,2.3,5921505,6813407,137795,5108975,4650172,1808660,752995,276316
강남대로89길,2,10,9791060,42.9,57.1,0.9,44.4,29.3,15.1,7.9,2.4,4036436,4007636,58662,2917984,2433829,1536818,871883,224898
강남대로8길,19,370.5,84752217,49.5,50.5,0.4,26.4,37.2,21.7,9.1,5.2,33529182,31533383,416359,15910076,23577222,15920393,6438201,2800315
강동대로9길,5,129,13191925,43,57,0.4,28,35.4,19.9,11.2,5.1,5109448,6667260,20081,3365221,3963380,2529575,1337870,560580
강서로17다길,5,75,64078475,37.1,62.9,3,31.1,34.1,20.8,8.1,3,22867260,37507668,1623714,17454463,19808142,13303040,5881490,2304080
강서로18길,4,83,10385346,48.5,51.5,3.5,32.6,25.6,19.6,14.9,3.7,4156316,5523724,662844,3975996,2285961,1500044,981441,273755
강서로18다길,3,41,7790678,36.1,63.9,0.7,28.6,44.4,18,6.7,1.5,2498305,4462712,101695,1954237,2946610,1292373,542373,123729
강서로39길,3,139,14089597,48.1,51.9,1.7,43,21.5,14.3,13.1,6.4,6966833,6243902,124390,4639024,2685366,2516260,2287530,958164
강서로45길,11,438,146988760,39,61,7.1,28.6,24.5,25.4,10.9,3.6,52882871,86353787,8596840,37650057,33784663,37330050,16111557,5763496
강서로47가길,5,127,43334033,41.3,58.7,2,16.5,28.1,31.7,14.7,7.1,16496963,23351954,661303,5838103,11025873,12806967,6287931,3228740
강서로47길,11,301,62588435,36.9,63.1,9.4,19.3,24,29.8,12.5,5,20979678,36225009,3309699,10132064,15434970,17645652,7789412,2892893
강서로48길,3,93,18891729,30.6,69.4,4.5,28.3,28.3,20.8,13.3,4.9,5450461,12022320,827486,4260910,4722873,4119718,2740191,801606
강서로74길,3,91,37396796,51.6,48.4,1.5,28.3,35,21.1,9.9,4.2,16345209,14752274,349234,8177823,11037587,6437404,3784660,1310776
강서로8길,3,6,6626630,47.2,52.8,0.7,33.4,38.7,20.8,4.3,2.1,2499404,3611744,39007,2159612,2241466,1081517,336211,253335
개봉로2길,4,94,19051341,48.8,51.2,0.1,15.7,34.7,37.2,10.4,1.8,7638675,10230357,6393,2484130,5734913,7080725,2160587,402284
개봉로3길,11,278,64704292,39.9,60.1,2.4,21.3,34.4,28.7,9.7,3.5,27419127,37285165,1166347,12082660,21454461,18301085,9475387,2224352
개포로109길,4,37,46232041,51.1,48.9,1.3,21.9,36.5,24.1,12.5,3.8,21187497,18945990,290198,7634312,15165878,9946733,5387057,1709311
개포로82길,4,52,40345385,43.4,56.6,3.8,22.4,17.7,25.6,22,8.5,16081897,20968633,1182639,6706334,6119048,10339772,8848563,3854175
거북골로16길,1,18,5906912,35.5,64.5,1.1,15.6,25,31.1,20,7.3,2039905,3867007,122770,875758,1339875,1831918,1347098,389493
거북골로20길,4,152,63300278,40,60,1.7,33.4,29.8,21.2,9.5,4.5,25644355,37655923,942948,19645935,18031757,13908905,7952914,2817819
경기대로9길,2,8,1696979,35.3,64.7,4.6,63.7,13.4,10.8,7.5,0,550690,937679,54452,962591,229070,146285,95971,0
경인로22길,1,28,3576837,46.7,53.3,3.8,27.3,33.5,16,14,5.4,1595019,1457071,85239,864899,845478,439715,633012,183747
경인로35길,4,23,16408921,37.4,62.6,2.6,26.3,24.9,19,18.5,8.7,6087759,10321162,318684,3690882,3824150,3172399,2956937,2445869
경인로40길,2,19,19253256,39.6,60.4,5.3,36,27.2,18.3,10.1,3.1,7894542,11358714,814747,6181259,4871814,3964533,2447133,973770
경인로47길,17,397.3333333,124542736,51.4,48.6,10.6,52.8,14.9,12.3,7.2,2.4,59079598,56941101,10604884,53682312,19573966,18076389,10665591,3417558
경인로47다길,1,12,11821350,46.8,53.2,5.3,30.9,28.8,21.3,11.6,2.1,5372960,6448390,533730,3133185,3815642,2852838,1241878,244077
경인로59길,4,139,45056032,41,59,1.3,21.7,30,28,11.4,7.5,16352531,24030492,455403,8306191,12097673,11334248,4905606,3283904
경희대로1길,2,26,52865204,34.3,65.7,7,68.6,12.7,4.5,5.6,1.6,19577560,33287644,3123986,36496096,7662925,1808958,3176847,596392
경희대로3길,1,12,10953030,46.8,53.2,4.1,62.2,19.7,8.3,1.6,4.1,4869533,6083497,537852,7382545,2222816,430737,142060,237020
경희대로4길,10,88,112837371,46.7,53.3,10.3,67.1,8.7,5.9,6.9,1.1,51101554,61735817,12661607,73332971,10005981,7530143,8232960,1073709
경희대로6길,8,61,101860249,45.1,54.9,12.1,62.1,9.6,7.4,7.3,1.5,45303712,56556537,13004681,60625202,10346005,8472390,7916237,1495734
고덕로10길,3,84,17640354,35,65,2.3,29.8,34.3,22.7,7.3,3.5,5703919,11936435,311325,4767320,6038638,4303619,1516955,702497
고산자로14길,1,154,248266264,49.2,50.8,3.8,29.3,24.9,19.7,14.5,7.8,110223605,114505879,7741176,63929570,54976395,43364246,34009639,20708457
고산자로16길,1,40,7653846,48.3,51.7,0,21.5,25.9,26.7,19.8,6,2096154,2662088,0,868132,1403846,1247253,956044,282967
고산자로2길,2,52,47980420,46.4,53.6,1,16.6,30.8,28.5,16.1,6.9,19451049,23116783,258741,5585315,12391608,13961538,7171329,3199301
고산자로31길,2,46,24036469,46.2,53.8,2,41.3,29.9,13.4,9.4,4.1,10501043,11994460,428932,9044510,6608872,3164999,2147923,1100266
고산자로6길,5,92,66282397,48,52,2.6,28.8,27.7,24.4,11.6,4.8,25758800,29488128,1316699,13817487,14607137,12815269,8890495,3799844
고산자로8나길,17,543,228141080,52.5,47.5,2.1,43.9,23.3,15.3,10.5,4.9,103051755,101578327,3588903,80803228,49774314,33009732,25711492,11742417
고척로21나길,4,81,21661170,38.5,61.5,1.1,29.7,31.3,21.6,13.8,2.4,7042728,14618442,94878,2191581,8788430,9301104,972416,312761
고척로27길,2,24,9507874,35.3,64.7,4.9,31.6,22.3,25,13,3.2,3713549,5794325,388598,2652535,2142655,2518052,1330806,475228
고척로33길,3,32,16052333,15,85,0.1,33.3,47.7,16.5,2.1,0.3,2257457,13794876,4936,4627421,7351518,3573926,333311,161221
고척로52길,1,15,1307353,21.4,78.6,0,6.9,43.1,28.4,21.6,0,179412,944118,0,220588,256618,491912,154412,0
곰달래로31가길,2,23,3663043,26,74,0,5,43.3,46.8,5,0,775789,2887254,0,102462,1851648,1489370,219563,0
곰달래로31길,10,257,86001114,38.2,61.8,1.4,20.7,32.3,27.5,11.2,6.9,28688924,48220517,783284,14696812,23783497,21570772,10634178,5440902
곰달래로35길,1,23,3663043,26,74,0,5,43.3,46.8,5,0,775789,2887254,0,102462,1851648,1489370,219563,0
곰달래로60길,7,101,57166647,45.1,54.9,4.3,37.7,29.7,16.3,9,2.9,26919131,30247516,3536736,21320129,16686430,9038722,4951563,1633067
공릉로12가길,1,14,14156274,56.4,43.6,0.5,15.1,22.3,44.6,9,8.5,7118101,5542697,13818,3215316,2469568,5057870,1011302,892925
공릉로12길,2,29,4816629,56.9,43.1,0.8,21.8,25.8,30.3,17.2,4.1,2582259,1865643,22295,918364,1016912,1360959,918561,210812
공릉로2길,3,49,20242547,45.1,54.9,1.6,26.5,24.9,21.3,13.2,12.6,9752221,10490326,178056,4063805,4873398,5122235,3015084,2989969
공릉로34길,6,76,31431359,42.4,57.6,2.9,34,20.9,25.7,12.9,3.6,11862809,17458966,1030034,9237711,5641702,7677352,4482892,1252086
공릉로58가길,2,63,8413099,44.2,55.8,0.6,25.5,25.9,36.4,9.4,2.2,3928818,3973835,37190,1733818,2038496,3040744,870645,181760
공릉로59나길,3,42,32019368,46.5,53.5,2.3,25.2,22.8,30.9,15.2,3.7,15377564,16641804,718320,8035638,7606331,9365829,5126160,1167090
공릉로65길,2,25,17926667,47.6,52.4,1.6,39.8,18.5,16.3,21.3,2.5,9022873,8903794,392030,6417846,3375941,2999376,4170054,571420
공항대로41길,14,167,72426912,44.6,55.4,3.3,21.3,30,26.9,14,4.5,27938413,37279775,1825202,12990778,19222267,17180477,10369621,3629852
공항대로42길,4,169,29913940,48.1,51.9,1.4,14,27.3,28.1,22,7.3,12041884,13108695,216556,3043709,6784241,7078507,5455120,2572447
공항대로45길,10,230,88691774,47.2,52.8,2.4,35.3,35.6,14.3,8.5,3.8,39142092,39229928,1347811,23275810,25843979,13008332,11111297,3784793
공항대로55길,3,5,13762310,38.6,61.4,0,13.4,29.9,35.7,12.8,8.3,5424495,7197917,0,1331376,3379672,5200821,1910354,800190
공항대로61길,9,81,102556544,42.7,57.3,1.7,34.7,31.4,20.5,8.9,2.8,40477125,45594302,1244446,26460567,27823798,19186276,8604264,2752080
공항대로7길,4,70,11096723,46.2,53.8,1.9,31.4,24.3,29.3,10.8,2.2,4401740,5895642,138957,2583887,2491332,3356677,1330175,396355
관악로11길,3,27,5869317,48.6,51.4,3.7,38.8,39.6,7.8,7,3.1,2760385,2803946,161638,2139406,2120221,558737,414351,169980
관악로14길,12,146,100395227,38.8,61.2,3.8,59.6,21.4,7.6,6.5,1.2,34362747,59555797,3194561,57795263,18870043,6848119,5998928,1211630
관악로24길,5,76,18370853,36.9,63.1,1.1,25.4,26.1,25.6,15.7,6.1,6035204,11133595,188346,4110988,4564953,4583445,2648154,1072915
관악로28길,6,115,18804717,36.8,63.2,1.1,25.2,26.1,25.6,15.6,6.4,6184555,11376063,188346,4190956,4639953,4699354,2687440,1154571
관천로11길,6,68,22071134,42.6,57.4,2.2,35.6,32.8,15.6,10.6,3.2,8733665,11376904,419833,6078700,6341316,3881435,2696190,693097
광나루로11길,3,33,8500338,43.6,56.4,0,37.3,26.3,21.4,10.7,4.3,3577734,4092549,0,2538690,2268130,1828032,752643,282789
광나루로12길,2,22,30190475,42.1,57.9,3,59.5,23.9,7.2,5.4,1,12476177,17714298,1295281,18180755,6475398,2205961,1827326,205754
광나루로56길,1,32,21130333,54.8,45.2,0.6,22.3,29.5,25.8,17.1,4.7,9424960,7710798,83851,3593483,5141729,4631728,2734205,950762
광성로4길,3,35,7605051,47.1,52.9,0,61.6,20.4,11.2,6.8,0,3136869,3408081,0,3544949,1600000,668182,731818,0
광운로2길,1,11,4755422,42.4,57.6,13.6,41.6,18.4,20,5.6,0.8,2055869,2699553,613089,1698540,994894,1112373,305933,30593
광운로3길,6,90,33045760,55.1,44.9,5.6,72,5.9,8.6,7.4,0.5,17825435,15220325,1670535,21919794,2403410,4097007,2802752,152262
광평로19길,1,33,6482609,32.3,67.7,0,12.6,26,37.8,8.7,15,2042754,3707971,0,485507,1741304,2093478,595652,834783
구로동로28길,1,72,10521987,42,58,0.3,36.3,27.1,13.5,14.9,7.9,3607331,5234289,11312,2546048,2225158,1441922,1712086,905095
구로동로29길,1,19,2709220,100,0,0,0,0,0,100,0,2709220,0,0,0,0,0,2709220,0
구로동로35길,2,144,5501032,86,14,0,2.8,0,4.6,77.8,14.8,4048297,1130953,0,386905,0,371287,3454975,966084
구로동로42길,1,10,4206061,65,35,5,5,70.2,5,14.9,0,1254545,1036364,45455,154545,1815152,127273,148485,0
구로중앙로19길,7,28,95007869,43.5,56.5,1,33.9,31.4,18.1,13.1,2.4,33034057,41759233,982464,22848925,24536593,14028738,10727980,1668594
구로중앙로28길,7,170,28451319,42.3,57.7,3,26.7,32.4,20.7,12.9,4.3,9273849,13640576,528000,4732799,7371116,5632309,3561879,1088327
구로중앙로7길,1,18,25536600,46.6,53.4,3.4,20.7,33.5,27.2,11.7,3.4,10323237,13193021,732627,4918953,8212269,6372801,2370817,908791
구로중앙로8길,3,18,25213862,40.8,59.2,0.7,31.6,34.5,18.4,10.8,4,7625936,11490564,82301,5587012,6913788,3585893,2212082,735426
구일로10길,4,84.5,23821263,49,51,0.7,26.9,32.3,23.2,15.2,1.7,10770152,9998519,171111,4204444,6073333,6944966,2912593,462222
국제금융로7길,5,153,24292898,41.9,58.1,6.9,18.7,22.5,35.2,11.7,5,6889235,6822675,526027,2102158,3732293,4069497,2767908,514029
국회단지길,3,79,17563358,29.9,70.1,0.9,21.1,34.9,35,6.6,1.5,4875944,10582816,116592,3152222,4852790,6092571,961254,283333
금낭화로23길,1,23,2503521,36.8,63.2,1.3,9.2,43.6,29,13.1,3.9,887324,1616197,21127,352113,890844,714789,383803,140845
금하로24길,6,92,35845303,42.4,57.6,2.3,35.3,26.9,17.1,12.7,5.7,14060981,19016018,613469,10404775,8201335,5998206,5183168,2676048
금호로1길,1,27,3887218,53.5,46.5,7,31.8,35.7,19.4,6.2,0,1936090,1740602,266917,1056391,1330827,781955,240602,0
금호산2길,8,222.5,25314964,48.8,51.2,1.8,34.6,28.2,17,11.5,6.8,11194081,12776790,372973,6421708,5867838,4221929,4616119,2470306
길음로13길,2,23,18178936,36.5,63.5,1.1,6.3,33.8,45.6,10.6,2.6,6872642,9898865,156809,986885,5644724,7906087,1541073,535930
길음로7길,2,127,14857574,39.5,60.5,3.7,32.4,23.3,26.9,10.8,3,5514432,8046705,436073,4090920,3154061,3415843,1886802,577438
까치산로10길,1,128,2321053,40.7,59.3,5.3,9.2,36.8,27.7,14.4,6.6,833895,1487158,84884,166371,942546,591468,376883,158901
낙성대역10길,1,11,4558993,46.2,53.8,0,27.6,49.3,20.1,3,0,1341727,2184173,0,1448201,1255396,707194,115108,0
낙성대역3길,2,44,9376730,59.3,40.7,1.5,50.4,22.6,17.5,6.4,1.5,1585402,951267,32374,1100668,612721,565279,150515,75112
난계로29길,8,264,75110753,46.1,53.9,1.2,31.9,31,16.9,12.2,6.7,28774324,30985772,400189,16754849,19306075,10538888,8274941,4485158
난계로30길,1,17,16083063,60.6,39.4,0.4,18.9,48.9,27.2,3.4,1.2,1994048,1489138,179167,626215,1595479,909312,143876,29139
난곡로26길,1,10,4431724,47.4,52.6,2.6,39.6,42.1,9.5,2.6,3.5,2097241,2334483,85517,1632414,1955172,366897,161379,230345
난곡로30길,2,10,4431724,47.4,52.6,2.6,39.6,42.1,9.5,2.6,3.5,2097241,2334483,85517,1632414,1955172,366897,161379,230345
난곡로34길,3,17,31033907,41.2,58.8,4.3,39.4,21.2,19.5,11.9,3.7,12202773,18831134,1088551,11524984,6726272,6497469,4012467,1184164
난곡로35길,1,116,34914509,49.8,50.2,1.2,16,27.8,29.5,17.2,8.2,17192957,15476016,161502,4660349,8971495,9077264,6926844,2871519
난곡로63길,3,96,67054697,45.2,54.8,1.5,30.4,33,18.7,11.6,4.7,27566349,32156825,680005,17027595,19836579,10935295,8045453,3198248
난곡로66길,2,49,12987630,49.5,50.5,3.7,40.7,22.9,16.4,11.9,4.5,6102092,6885538,364829,4660419,2446095,2523238,2034578,958471
난곡로78길,1,9,17551067,36.3,63.7,2,49.7,33.2,9.5,5.3,0.4,5560965,10700880,260000,8274204,5216390,1777938,682131,51183
난우길,6,301.5,94177066,41.3,58.7,4,23.4,30.3,23.8,13.1,5.5,39397429,54779637,3182278,19332435,28419300,23609187,13872069,5761797
난향2길,1,6,4257931,30.6,69.4,7.1,25.4,31.7,22.5,11.2,2.1,1275172,2577931,251724,915172,1204828,1073793,324828,82759
난향길,2,51,13617883,45,55,2.1,19.9,33.7,30.4,11.1,2.8,5330739,7073843,331285,2626547,4045396,3794458,1230146,376751
남부순환로124길,2,11,9897683,43.3,56.7,0.5,37.8,21.2,21.3,11.5,7.7,4270791,5626892,24524,2826663,2323193,2553435,1413562,756306
남부순환로144길,1,85,33777255,48.2,51.8,0.6,35.6,35.6,13.3,11.4,3.6,14688786,15375107,191879,10118319,10888977,3973011,3640728,1250980
남부순환로145길,3,94,31907379,55.3,44.7,2,41.7,28.8,15.8,8.9,2.9,16015432,14179177,518151,11260395,8802467,5358966,3228119,1026513
남부순환로151길,1,43,3877811,49.1,50.9,4.6,25.1,22.1,23.8,10.7,13.6,2132585,1745226,135063,815565,925895,1160743,458815,381730
남부순환로153길,1,43,3877811,49.1,50.9,4.6,25.1,22.1,23.8,10.7,13.6,2132585,1745226,135063,815565,925895,1160743,458815,381730
남부순환로159길,2,34,4981324,42.8,57.2,0,25.6,35.4,19.5,18.1,1.4,2184159,2797165,0,1132541,1956252,920849,879552,92130
남부순환로170길,2,31,9771034,50.7,49.3,0.6,35.4,49.4,9.4,4.4,0.8,4724346,4400482,74243,3115426,4084023,1055665,748955,46515
남부순환로191길,7,55,45065122,52,48,2.4,53.7,27.1,8,6.3,2.6,21715587,20676507,870912,19348869,12533983,3460663,4300464,1877202
남부순환로208길,7,67,43687975,38.6,61.4,4.9,40.3,30.1,13.5,8.5,2.8,16173378,24918180,1613417,14512316,13187602,6630367,3838103,1309754
남부순환로230길,13,206.6666667,127304974,34.7,65.3,2.9,60.9,19,8.2,7.7,1.4,49625625,77679349,3041723,71864058,26018473,10693845,10431218,5255657
남부순환로234길,3,9,13992708,25.2,74.8,2.9,58.3,26.6,9.3,2.9,0,4389583,8619792,352083,7518750,3082292,1172917,883333,0
남부순환로248길,6,139,42339736,49.1,50.9,1,32.3,30.2,20.1,11.8,4.6,20005140,22334596,382855,13166453,12236632,8886300,5579555,2087941
남부순환로272길,3,79,20877606,48.9,51.1,0.3,25.8,37.1,15.4,14.7,6.6,8438504,8454850,38080,3914782,5637485,2781425,2900861,1620723
남부순환로317길,3,65,76623775,42.5,57.5,3.8,38.6,30.1,18.3,5,4.1,29742757,38370917,2334060,23075288,23178908,13423323,3138392,2963706
남부순환로323길,2,196,87335563,40,60,2.2,34.6,29.1,18.7,9.3,6.1,22003085,34659954,971481,18055573,16814133,10901574,5958949,3961331
남부순환로333길,4,43.5,43507857,53.4,46.6,0.3,47.1,32.4,13.5,4.9,1.7,16519154,14121888,64844,13469109,10079648,4405867,1851149,770426
남부순환로337가길,2,32,7679688,29.6,70.4,0,28.3,50.1,14.9,5.6,1.1,1757593,5922095,0,2004413,4167729,1246205,237142,24199
남부순환로350길,11,231,170627538,45.7,54.3,1.4,37.2,28.1,13.8,11.7,7.8,68800097,74988882,1696571,46316423,36111245,21957904,20911580,16795261
남부순환로356길,6,189,38164869,52.9,47.1,1.1,37,34.8,14.9,8.7,3.5,11989736,9041285,145205,6713136,7420287,3334059,2182293,1236042
남부순환로40길,4,191,2897248,51.1,48.9,0,9.2,12.7,35.2,23.2,19.7,1187693,1228913,0,235669,321636,975722,250155,633424
남부순환로59길,4,49,8816158,45.3,54.7,1.3,25.1,26,19.9,19.9,7.8,3945433,4870725,106396,1759049,2278738,2089811,1695817,886347
남부순환로70길,3,31,26675859,56.2,43.8,3.9,44.9,22.8,18.5,7.2,2.6,14505173,12170686,917407,11529294,6312898,5220930,2042852,652478
남부순환로95길,3,38,12659513,38,62,4.4,34.3,28.6,16.8,8.5,7.4,3953790,7559676,565804,3889493,2844552,2040882,1192094,980641
남부순환로97길,6,172,82815532,37.8,62.2,4.6,42.3,27,14.3,7.9,4,30330235,52485297,3215219,33842990,22604388,12163788,7085532,3903615
남현2길,2,4,23920651,43.6,56.4,0.1,39.7,38.6,12.9,6.3,2.4,9553534,11380495,21259,7528211,8197165,2786750,1830449,570196
남현3길,2,28,3989558,16.7,83.3,0,8.5,20.3,10,41.6,19.5,309013,3680545,0,105960,268212,213120,1437911,1964355
남현4길,1,37,11041374,38.8,61.2,1.2,25.8,29.6,25.5,12.3,5.6,3716612,6604464,85322,2200953,3229188,2731382,1313544,760689
남현길,4,109,18015738,39.4,60.6,0.7,26,34.6,22.8,11.3,4.6,6242712,10443860,85322,4031363,5611319,3973097,1969324,1016152
노량진로6길,7,98.5,27765842,47.7,52.3,0.7,34.2,28.7,20.4,14.4,1.6,12108559,13145117,119640,7839478,7735258,5546733,3273688,738877
노량진로8길,15,130.5,69340844,48.8,51.2,0.4,33.6,30.1,19.4,13.7,2.8,30279311,32353523,162313,17638477,18870068,14356617,9387212,2218146
노원로1길,4,138,26958368,34,66,2.5,47.1,13.1,23.9,10,3.3,9854401,13525936,553039,9699834,3406914,6149490,2778742,792321
노해로17길,2,61,1971243,27.9,72.1,5,36.6,24.5,11.8,8.7,13.4,963277,1007966,63924,383866,743076,174282,469386,136709
노해로35길,1,35,4889256,62.8,37.2,0,25.6,44.9,11.5,10.2,7.8,2838843,1804132,0,1147934,2168595,423140,589256,314050
노해로41길,3,61,6067398,27.6,72.4,0,14.3,19,33.4,31.6,1.7,3065780,2684474,0,5.00E+05,709524,3418826,1040952,80952
노해로65길,2,100,30513889,45.1,54.9,1.3,32.9,28.9,22.4,10.9,3.5,12988889,14798611,240201,7251081,7729630,7127392,3986729,1452469
노해로70길,1,49,6885876,31.3,68.7,1.8,11.1,27,36.8,19.6,3.7,1789266,4292655,101695,544633,1668362,2467797,1101130,198305
노해로8가길,2,40,33953636,52,48,2.4,38.1,34.7,16.9,5.8,2,17673863,16279773,923114,13340880,11408934,5744029,1646534,890145
녹사평대로26길,14,197.0833333,66299731,37.9,62.1,0.9,45.6,32,12.4,7.8,1.4,22982817,36216625,518519,26351630,19232543,7188309,4898055,1010387
녹사평대로40길,8,74.5,49305531,27.6,72.4,3.4,67.1,19.7,3.9,4.9,1.1,13573288,35732243,1370844,32868815,9801383,2151002,2365471,748016
녹사평대로46가길,18,123.1666667,113448286,31.8,68.2,3.2,65.1,19.7,6.6,4.5,1,38936244,74512042,2408491,71024932,30785927,4135010,3915724,1178202
녹사평대로46길,25,181.6666667,214018107,41.6,58.4,2.3,51.4,25.2,13.2,6.5,1.4,83323286,114018053,3637948,107791131,53593425,18154997,11775198,2388640
논현로5길,7,78.5,19719075,52.8,47.2,0.6,26.7,34.4,22.6,12.7,3.1,7201955,5391496,21362,2745386,4559762,2782645,1720091,764206
논현로8길,7,210,36927801,35.7,64.3,19.1,21.1,15,28.4,10.4,6,11620934,22409506,5617706,6784379,5606070,9211763,3697680,3112844
능동로19길,3,62,13091122,53.4,46.6,0,67,20.9,6.8,4.4,1,6401221,5308387,0,7543697,2419721,679704,920541,145946
능동로4길,6,22,19038090,32.5,67.5,0.4,21.6,24,33.3,14,6.8,5502031,11892033,49755,3414968,4435322,5559086,2507040,1427893
다동길,10,224,141299981,58.9,41.1,0.2,29.5,34.7,23.5,10.1,2,56274512,43854255,185882,26923785,34772404,25443690,10124808,2678200
다산로14길,3,117,19383871,36.9,63.1,0.4,44.5,33.3,14.3,6.7,0.8,5927420,10055645,64516,6328226,5472581,2706451,1245968,165323
다산로33길,2,70,5062992,45.1,54.9,3.8,48.1,31.7,9.6,4.8,1.9,2047592,3015400,127974,2595483,1315738,623876,279945,119976
다산로36길,4,49,29214406,49.8,50.2,2.9,35.3,30.8,20.4,9.2,1.4,12445575,12385300,571681,8169469,8507424,4747788,2252212,582301
다산로42나길,2,81,27039750,40.6,59.4,1.1,24.1,39.2,19.4,13.5,2.8,9292362,14401474,227871,5778621,7650121,5435328,3858078,743819
다산로44길,4,27,7932441,48.5,51.5,3.8,35.7,34,18.3,5.9,2.3,3251450,3779216,215977,2536627,2351420,1230725,540533,155385
다산로8길,1,56.5,38753668,40.2,59.8,1.1,19.3,21.5,24.8,21.8,11.4,15134546,17760340,208547,4666798,6117024,8882093,7504963,5515462
답십리로30길,1,34,54084323,35.1,64.9,2.1,45,35.2,8.5,6.4,2.8,18053359,36030964,789366,19861926,20934800,6757407,3939045,1801779
답십리로56길,1,48,10550733,39.4,60.6,20.5,18.9,25.8,16.7,15.9,2.3,1165787,3484143,2209822,165787,703726,610733,589980,369883
답십리로65길,2,95,12443101,45.3,54.7,3.6,29,27.5,22.1,11.6,6.1,4902304,6059540,267126,2754306,3026503,2530349,1714397,669164
답십리로66길,1,41,23792725,39.7,60.3,1.8,22.6,39.9,22.5,9.5,3.7,8774293,12059742,281717,4307177,8169012,5035652,2185915,854563
답십리로68길,4,59,24674304,40.7,59.3,1.7,22.2,40,23,9.3,3.8,9392714,12191321,281717,4333493,8491380,5358020,2185915,933510
답십리로72길,5,140,51475285,36.3,63.7,1.3,21.1,37.2,29.4,6.8,4.2,16891789,29076050,557316,9346680,16695530,13825091,3384970,2158255
