상권코드명,유사업종점포수,평균영업개월수,당월매출금액,남성매출비율,여성매출비율,연령대10매출비율,연령대20매출비율,연령대30매출비율,연령대40매출비율,연령대50매출비율,연령대60이상매출비율,남성매출금액,여성매출금액,연령대10매출금액,연령대20매출금액,연령대30매출금액,연령대40매출금액,연령대50매출금액,연령대60이상매출금액
서래로5길,11,278,34135252,45.2,54.8,1.5,28.5,34.2,21.7,10.3,3.8,12334880,14894452,348920,6585382,9631819,6182220,3244630,1236363
서림3길,1,8,6794832,64.9,35.1,0,51.5,35.4,6.6,5.2,1.3,4109782,2685050,0,3197504,2533166,603718,391276,69168
서순라길,6,13,2143248,51.2,48.8,0,26.7,51.9,11.4,7.1,2.9,961845,851989,0,499148,627426,266237,131250,289773
서오릉로13길,6,134,9057516,41.2,58.8,0.5,18.1,33.2,29.7,13.4,5.1,2975490,4511928,61111,1078268,2449347,2285458,1204902,408333
서오릉로21길,16,147,25546263,33.5,66.5,1.7,21.5,25.7,24.6,17.7,8.8,7598142,16100702,460180,4027166,6755043,5914349,4231738,2310371
서오릉로7길,5,30,16521144,46.3,53.7,3.5,29.3,35.8,20,6.8,4.6,6912246,8415107,444645,4115577,5675787,2957194,1098972,1035180
서오릉로8길,1,12,590000,50,50,0,10.8,45,22.5,10.8,10.8,256667,333333,0,60000,253333,96667,63333,116667
서운로11길,4,100,9047990,61.5,38.5,0,10.8,53.7,16.9,11.8,6.7,4810240,2795443,0,804193,4489400,1144374,631342,536375
서울숲2길,19,178,100486635,35.8,64.2,1.1,46.9,28.1,11.5,8.9,3.5,31612903,56909321,823699,40410383,25609015,10081985,7798010,3799134
서울시립대로27길,6,97,35302547,53.1,46.9,10.2,55.4,14.5,8.8,8.4,2.8,17094942,16269764,2709043,17494327,6123812,3166595,2878766,992165
서울시립대로29길,1,75,11898562,49.9,50.1,4,65.5,15.9,7.1,6.4,1.2,5951381,5947181,495509,7281028,2278129,867862,762108,213926
서울시립대로2길,4,59,18039311,39.1,60.9,0.4,38,27.5,18.6,11.5,3.9,6405703,10281149,31859,5856039,4735101,2712332,2260976,1090546
서울시립대로5길,1,84,1921862,100,0,0,0,0,11.3,17,71.7,1921862,0,0,0,0,213034,633484,1075344
서초대로19길,9,122.5,78960362,51.2,48.8,3.5,42.4,31,15.2,5.3,2.5,33708478,34696291,1696604,26787035,21309523,12353752,3973898,2283959
서초대로1길,11,89,77257869,40,60,5.8,33.2,24.5,21.6,10.9,4,29288025,40751435,3449161,22210619,16898036,15073509,9019780,3388353
서초대로23길,16,175.5,88860028,47.4,52.6,0.6,33.2,35.7,16.5,7.6,6.4,35516368,38794457,263386,22838568,26554659,13689800,5966932,4997482
서초대로25길,16,203.3333333,226145046,37.1,62.9,0.9,31.5,33.3,20.9,9.6,3.7,72976948,116902388,1236981,54098056,61534931,43250428,19622795,10136146
서초대로26길,7,77,74960546,36.5,63.5,3.6,36.1,28.4,16.9,10.1,4.9,23584991,36710883,1960826,20302702,17186729,10836975,6254534,3754110
서초대로33길,14,231.3333333,189007593,35.9,64.1,0.7,32,33.5,20.6,9.4,3.8,58940876,98106673,885408,46102164,51594678,34831406,15931517,7702377
서초대로34길,2,13,15147906,56.6,43.4,0.5,24.5,37.9,21.7,6.7,8.8,6613793,5266957,52942,2683779,4504167,2691355,774510,1173997
서초대로38길,5,62.5,87404934,51.1,48.9,1.9,32.5,26.1,18.7,14.1,6.6,34646177,31715298,777532,16701474,17657017,14454642,10970050,5800763
서초대로4길,1,2,12617857,45.5,54.5,1.5,45,34,8.4,8.9,2.1,5021429,5560000,175000,4382857,4156429,927857,775000,164286
서초대로54길,8,293,38081179,44.9,55.1,7.6,44.2,21.9,12.9,9.2,4.3,14107684,16974331,2400293,12393498,6604181,4775619,3001215,1907212
서초대로65길,2,42,5217672,40.6,59.4,0,2.1,7.8,64.4,14.9,10.8,1907328,2105603,0,116379,247845,2441810,581897,625000
서초중앙로31길,1,131,16746694,50.8,49.2,0.6,25.6,28.4,32.5,11,1.9,7340779,6392556,53435,3273526,4412650,4531988,1112641,349095
서초중앙로33길,6,469,126716883,45.3,54.7,8.6,21.6,23.5,29.3,13.2,3.9,44506965,52072131,6342347,18992549,22930423,30583177,12954987,4775612
서해안로24길,4,27,16132994,42.7,57.3,0.8,24.8,28.3,22.6,17.3,6.3,5908060,8949941,59702,3246160,4152156,3709959,2648227,1041798
석계로13길,6,49,12694228,60.1,39.9,2.8,72.2,5.3,5.5,9.4,4.7,7318323,5375905,302627,8345939,1055825,795184,1381193,813460
석계로18길,4,79,22333368,57.3,42.7,2,41.7,20.4,19.2,10.7,6,11294006,8918715,386785,7221705,4358893,4170995,2642656,1431688
석계로7길,7,240,127921476,42.6,57.4,4.4,46.4,21.4,16.1,9.1,2.6,51166603,69464182,4454912,51830295,27957054,20906958,11815615,3665954
석촌호수로18길,19,145,108496335,50.1,49.9,1.4,35.5,31.4,15.8,11.9,3.8,42148685,54871025,1657600,39182437,27156061,14145028,9838876,5039716
선릉로130길,1,25,10044828,48.8,51.2,0.5,36.5,45,12.8,4.7,0.5,4375862,5132759,21724,3105000,3972672,1466121,702586,240517
선릉로6길,3,122,18328655,49.3,50.7,2.5,24.5,25,20.3,20.9,6.8,7375144,7765632,300175,3058021,3428403,3573670,3481300,1299211
선유로33길,5,37,59868352,47.3,52.7,0.4,25.9,43.5,21.4,6.9,1.9,20189592,27007675,130779,10411347,21253883,10528642,4065705,806913
선유로43가길,1,6,1395059,28.4,71.6,0,7.1,67.6,22.2,1.3,1.8,355460,1039599,0,85624,1016058,259979,15855,17543
선유로9나길,4,41,37313883,37.2,62.8,0.5,45.5,30.3,19,2.9,1.8,12703192,18546950,174649,12687437,10624933,5733777,1382004,647343
선유서로25길,8,65,41896099,44.4,55.6,0.4,26.6,46.6,14.6,8.3,3.5,15995948,18448259,105348,8534267,15925954,5000201,3630336,1248106
성균관로9길,1,15,17152101,42.3,57.7,0.5,88,3.5,3,4,0.9,6678151,9463025,70588,13834454,646218,749580,657143,183193
성대로1길,2,84,87788387,49.4,50.6,0.4,26.6,36.2,19.5,12.1,5.2,21428473,20875511,30467,6592764,12050907,11472653,7767090,4390103
성덕정11길,4,8.5,5468595,32.9,67.1,0,43.2,20.9,16.4,16.4,3.1,1735537,3220661,0,2018182,954545,826446,1020661,136364
성덕정19길,2,93,31896084,30.8,69.2,4.2,49.4,30.4,9.9,4.7,1.5,8274258,20765343,654931,14533961,9625399,2442907,1350894,431507
성덕정3길,2,13,20325217,23.1,76.9,4.1,43.6,35.9,9.7,6.2,0.5,5821370,14503847,790534,8319815,7891944,1956238,1089776,276910
성덕정길,12,100.5,76375161,36.6,63.4,1.7,41.5,32.6,13.7,7.9,2.6,22338167,48059177,1079693,27231187,26144628,9621060,4702380,1618396
성미산로1길,7,147,35937333,46.9,53.1,0.8,22.4,27.2,25.9,16.4,7.2,15478429,14793702,190233,5371677,8226198,8330349,5946631,2207044
성미산로29길,7,95.25,23432091,27.5,72.5,0.7,55.2,34.3,8.2,1.3,0.4,5046531,16279275,220588,12931128,6614811,1256668,152548,150063
성북로14가길,2,70,12114935,38.7,61.3,0,15.5,39.7,28.9,11.8,4.1,4032468,7074026,0,1801299,4181818,3126623,1470779,525974
성북로15길,1,17,3865942,38.9,61.1,5.1,52,19.6,19.5,1.2,2.5,1430876,2435066,150812,1835494,956370,643711,88281,191274
성북로18길,4,31.5,12338312,37.3,62.7,2.4,33.8,21.8,21,15,6,3864582,7462042,129934,2951654,2547203,2198251,2344729,1154853
성북로31길,5,306,300200669,48.9,51.1,0.2,9.9,30.5,19,23.3,17.1,126790202,124329951,413931,21101189,75480234,45561281,59021557,49541968
성북로8길,7,4,9451581,37.6,62.4,3.2,27.3,27.5,19,15.2,7.8,3987938,5463643,243022,2414391,2452840,1613833,1321392,1406103
성수이로7가길,2,15,15441173,58.6,41.4,0,35.1,41.3,15.5,6.6,1.6,5289786,3972146,0,3092777,3516401,1715325,836940,100490
성수일로1길,7,17,22803309,48.6,51.4,4.1,37.5,30.2,16.8,7.5,3.9,9184028,10866762,566906,6760647,5673381,4045324,1788489,1216043
성수일로4길,16,111,122751044,41.2,58.8,1,40.8,34.6,14.9,6.8,1.9,35191981,55261172,755023,36591743,31249679,13596891,6378891,1880930
성안로3길,23,371.3333333,166594067,43.9,56.1,1.3,26,34.4,24,9.5,4.8,62858412,80361733,1582336,33875400,50262337,34214410,15959296,7326376
성암로3길,3,2,1099237,27.7,72.3,0,22.5,16.7,33.3,16.7,10.9,293893,702290,0,141221,118321,377863,206107,152672
성지3길,7,62.5,17564096,40.6,59.4,2.7,48.5,25.9,11.6,10.7,0.6,5721928,8220927,343284,5874026,4482042,1530206,1545387,167910
성지길,13,116.5,205736564,43.2,56.8,2.6,49.4,27.3,10.3,7.5,2.9,81277792,101572401,4325410,83823313,50640422,21774121,15594853,6692072
세검정로1길,14,52.5,35413597,38.7,61.3,1,15.9,24.9,36.6,15.6,6,12663730,19859064,274957,5113788,7564260,11735636,5618732,2215422
세검정로3길,5,154,45672842,27.2,72.8,4.6,53.8,14.6,15.1,9.3,2.6,14757462,30915380,1541757,19390925,7118797,8714624,6736982,2169757
세무서7길,2,5,665000,41.9,58.1,0,54.8,8.6,14,15.1,7.5,284103,380897,0,329572,32094,155000,88334,60000
세무서길,4,182,20603595,45.3,54.7,1.3,21.5,32.4,24,16.7,4.1,9198932,11404663,109763,3541823,6174523,5358958,4444009,974519
세종대로2가길,3,106,36769080,58.6,41.4,0.5,23,37.1,24.4,13.2,1.8,14136438,10554427,163529,5089772,9093587,6299993,3534151,509832
소공로3길,4,85,45886183,40.2,59.8,0.8,43.2,28.6,15.5,9.5,2.4,12110258,23079315,238885,15680466,9716623,5095898,3241909,1215794
소공로6길,1,4,7072000,54.2,45.8,0,27.7,43.4,18.1,10.8,0,3226000,2795000,0,1650000,2489000,1212000,670000,0
소월로20길,19,103,58754464,38.4,61.6,1.6,43.6,37.2,11.3,5.2,1.2,18856481,34580106,817204,23154458,19917843,5960699,2938925,647458
소월로2길,28,284,353943349,41.2,58.8,0.8,34.1,37.5,19.3,6.2,2.1,106230892,161977071,2191004,88453228,99710591,52017714,18958931,6876497
소월로38가길,2,36,7498660,44.1,55.9,2.1,60.3,22,7.7,6.5,1.4,2816490,4682170,116181,4322642,1819969,826413,332604,80851
솔매로17길,1,12,10432432,45,55,13.2,53.3,12.8,15.7,4.1,0.8,4031442,6400990,1488998,5193541,1342554,1783774,517748,105817
솔매로36길,4,40,4979938,41.9,58.1,0.7,38.8,26.7,13.3,15.5,4.9,1954216,3025722,25945,1865164,1234580,637196,985141,231912
솔매로43길,4,7,10753027,34.4,65.6,0.9,22.6,33.2,24.2,10.9,8.2,3846640,6906387,94747,2114493,3413745,2902935,1133331,1093776
솔매로44길,10,116.5,44954893,43.3,56.7,2.8,33.1,24.6,17.4,16.2,5.9,21173316,20268038,593727,11173531,8654355,8615699,9614458,2789586
솔매로46길,12,194.5,59985158,42,58,2.5,31.9,28.6,18,13.4,5.7,27785453,28940963,840355,15023020,12909134,11985363,11600947,4367597
솔매로50길,10,210,39262299,38,62,3.6,28.5,25.8,21.3,18.2,2.6,13767175,25495124,1186378,11916892,9666440,8600514,6799154,1092921
솔샘로18길,6,55,36752745,42.8,57.2,2.8,32.7,27.6,20.8,11,5.1,14443268,19807718,762337,10151129,9777828,7272876,4060980,2225840
솔샘로1길,1,103,41801289,48.5,51.5,6,60.4,11.2,10.8,8.6,3,20051824,21749465,2270114,23697050,5543282,5035100,3691966,1563777
솔샘로47길,2,117,21235429,44.1,55.9,6.7,36.1,23.1,20.4,10.7,3,10009644,11225785,1111633,6582711,4821005,5016420,2891689,811971
솔샘로48길,2,37,14287553,48.5,51.5,5.5,28.5,26.1,29.3,9.3,1.3,7275214,7012339,542108,3973436,3994312,4417434,1218648,141615
솔샘로4길,2,20,13509856,54.4,45.6,0.5,65.7,11.8,8.7,9.9,3.4,8033936,5475920,37933,9208087,1576172,908388,1289030,490246
솔샘로64길,5,15,4989947,31.4,68.6,3.7,55.6,17.6,15.9,6.2,1.1,1443909,3546038,235862,2764762,1059485,638091,250007,41740
솔샘로65길,5,63,13357780,51.6,48.4,1,26,30.5,16.6,14.9,10.9,5122631,5578092,45708,2175535,3531902,2496062,1284288,1167231
솔샘로67길,6,49,7540368,50.8,49.2,0,23,36.1,13.8,13.3,13.8,3150166,3148507,0,1048908,2230431,1211803,778178,1029354
솔샘로68길,10,52,31453307,36,64,5.7,38.7,20.4,19,13.1,3.2,10356105,19361926,1254913,10069124,6329863,6221855,4512800,1329477
송월길,21,253,142818256,41.3,58.7,0.3,19.9,26.6,28,16.4,8.8,52571710,74263936,209311,24780400,32437624,35148920,21846509,12412884
송파대로38길,5,220,55336338,34.4,65.6,18.2,29.7,19.5,23.1,7.7,1.6,20129331,31772153,7853402,14441857,11000843,12512952,4732461,1359971
수색로14길,2,53,14330626,43.6,56.4,2,30.7,27,19.8,15.9,4.6,5740495,6557072,220816,3288385,3394100,2473500,2248775,671993
수색로2길,7,82,90940705,39.5,60.5,4.8,30.9,24.7,19.4,13.2,7.1,33284451,49858512,3062093,22525188,20446189,18031668,12969780,6108046
수유로23길,9,171,13099964,35.2,64.8,2.5,39.7,29.8,10.4,14.8,2.8,5157186,7942778,327222,4904998,3823982,1589602,2071174,382986
수유로4길,9,84,33340286,44.3,55.7,1.7,36.2,26.5,20.2,12.6,2.9,14045065,17025676,377344,9940274,7911882,6807007,4855767,1178469
숭문16길,1,81,931305,53.9,46.1,0,50,29.4,13.9,2.2,4.4,500244,431061,0,371194,270789,239133,11582,38607
숭문길,13,198,36261831,39.1,60.9,3.1,31,15.1,23,24,3.8,11795141,17607935,716265,9053352,4619692,6893698,7118645,1001424
숭인동길,5,73,29647516,40.3,59.7,1.1,30.4,26.8,22.9,12.3,6.4,11357779,14488455,215558,6638488,6298413,7333913,3612684,1747180
승방길,2,12,287421,34.2,65.8,0,0,0,15.8,34.2,50,77358,210063,0,0,0,25786,51572,210063
시흥대로102길,2,32,2570824,39.7,60.3,0.8,44.4,40.3,6.6,7,0.8,818600,1512641,18797,1006100,943135,157566,175568,30075
시흥대로120길,3,47,10040590,33.3,66.7,0.9,43.4,19.9,21,11.7,3.1,3157804,6209323,52879,3542628,1747526,2176380,1368625,479091
시흥대로122길,1,23,17272363,50.7,49.3,4,40.9,34,14.1,6,0.9,8164000,7643396,535110,6015506,5594715,2444901,1116385,100780
시흥대로128길,1,23,17272363,50.7,49.3,4,40.9,34,14.1,6,0.9,8164000,7643396,535110,6015506,5594715,2444901,1116385,100780
시흥대로136길,1,58,14335570,96.4,3.6,0,0,3.6,31.8,53.8,10.8,13931751,403819,0,0,296134,6023631,7073561,942244
시흥대로138길,2,75,7642945,40.3,59.7,2.4,30.1,30.4,19.2,13.6,4.2,3049299,3759244,69504,1746434,2268068,1418724,1061240,244575
시흥대로141길,4,59,18520560,44.7,55.3,0,30.6,20.9,22.6,18,7.7,7400398,8053361,0,3615035,2147137,4181525,4726459,783603
시흥대로149길,4,25,3293023,58.5,41.5,0,19.7,37.4,14.8,19.7,8.5,1551628,1194884,0,558140,1040000,432558,522791,193023
시흥대로150길,3,35,18140057,39.6,60.4,2,34.8,32.7,19.7,7.3,3.6,5929548,9895432,262215,5790645,4442187,3403135,1285710,641090
시흥대로151길,3,71,9879980,55.6,44.4,2.4,38.7,23.5,16,14.3,5.1,4037135,3720246,170290,2953068,1648696,1367341,1272791,345197
시흥대로152길,3,35,18140057,39.6,60.4,2,34.8,32.7,19.7,7.3,3.6,5929548,9895432,262215,5790645,4442187,3403135,1285710,641090
시흥대로153길,3,153,13921462,49.1,50.9,0.2,31.3,29.6,16.9,19.6,2.4,6155481,6568926,39256,3050791,4231085,2716209,2295003,392063
시흥대로160길,6,24,9070537,58,42,1,29.3,18.1,32.9,16.1,2.5,5341005,3208985,81071,3326625,2114306,1851934,880183,295871
시흥대로28길,1,32,41705714,40.9,59.1,2.8,26.7,36.3,21.8,9,3.5,14809254,19722197,870626,7778299,12594969,8098624,3748146,1440789
시흥대로40마길,6,68,16871238,35.5,64.5,11.7,30.4,23.2,21.7,11.3,1.8,5983111,10888127,1605886,4446111,4383067,3694852,2273249,468073
시흥대로47길,4,432,4155864,37.5,62.5,2.8,17.4,22.2,30.4,16.5,10.6,1322574,2487784,107262,393239,899260,884125,1090863,435610
시흥대로50길,1,115,4601990,100,0,0,0,0,60,0,40,4601990,0,0,0,0,3980099,0,621891
시흥대로68길,4,11,38686814,47.4,52.6,5.8,40.8,25.4,15.7,9.4,2.8,16416309,18141112,1608832,13374532,9281864,5586624,3621550,1084019
시흥대로71길,9,36,37548216,44,56,3.3,30.8,34.2,18.3,10.1,3.3,15842050,21706166,1089539,10757877,13763190,6784671,4041054,1111885
시흥대로72길,1,39,5814953,42,58,2.9,40.6,13,16,21.7,5.7,2267290,2776636,113084,1576636,664486,862617,1447664,379439
시흥대로88길,1,13,2904479,23.5,76.5,3.3,45.7,29.6,16.6,3.3,1.5,764167,1663594,57292,856667,892500,498907,62500,59896
시흥대로94길,9,46,13117177,35.8,64.2,0.3,35.8,36.1,14.7,11.4,1.8,4644635,7800459,40539,4377792,4824270,1977808,1023131,201555
시흥대로96길,1,11,7010833,41.3,58.7,0,37.4,27.1,18,17.4,0,3042500,3535833,0,2517500,1989167,1334167,737500,0
시흥대로98길,1,11,7010833,41.3,58.7,0,37.4,27.1,18,17.4,0,3042500,3535833,0,2517500,1989167,1334167,737500,0
신길로23나길,1,79,28871641,40.3,59.7,1.1,31.7,19.1,18,22.2,8,9637274,16497453,137321,6652165,5425091,5345678,6299658,2274815
신길로34길,2,40,16881690,61.5,38.5,0.8,47.6,23.8,18,4.9,4.9,2742254,1950704,28169,2039437,1127464,933099,254226,310564
신길로38길,6,79,15712562,47.2,52.8,2.1,23.2,26.2,29.9,14.5,4.1,6433931,7771169,163531,2984851,4253789,3969585,2094818,738527
신길로39길,3,93,24528565,42.4,57.6,2.1,24.8,20,24.2,19.7,9.2,9440299,13514425,360582,5490289,4312739,5618075,4942656,2230383
신길로40길,4,55,11052584,48.3,51.7,0.2,14.4,23.7,37.8,19.6,4.2,4400403,5144719,9217,1509194,2674621,3144344,1733608,474139
신길로41길,5,16,4505779,41.2,58.8,5,15.8,29.4,40.6,2.3,6.9,1486085,2449436,57535,617557,1286152,1554427,76713,343137
신길로42가길,3,29,48044285,39.2,60.8,2,34.3,22.6,23.3,14.1,3.7,19015655,25907546,971136,13630448,11090492,11239034,6479865,1512228
신길로60마길,1,3,3382963,21.6,78.4,0,54.9,8.3,3.5,0,33.3,693743,2689220,0,1732040,278116,77254,0,1295553
신길로8길,2,35,10532835,28.3,71.7,8.3,30.6,17.8,21.7,12.7,8.9,2762686,7122388,787313,2598508,1542537,2756716,1295522,904477
신내로17길,4,64,56273437,43.7,56.3,4.4,27.1,25.3,26.4,12.5,4.3,22771159,29601161,1770271,13043739,13481258,14205537,7349326,2522188
신대방1가길,6,63.5,15181382,36.2,63.8,1.6,27.4,42.9,16.2,6.6,5.4,5345378,7735637,236982,3137688,5517110,2401207,879280,908748
신도림로11길,1,6,103333,35,65,0,33.3,0,33.3,33.3,0,16667,60000,0,16667,0,33333,26667,0
신림동5가길,8,55,55238441,51.3,48.7,0.7,56.5,34.2,5.5,2.3,0.8,28768887,26469554,447497,30986613,18620602,3043025,1293643,847061
신림동길,14,134,90465488,50.3,49.7,1.3,51.5,32.4,8.7,4.3,1.7,46613016,43852472,1303476,46688291,28560882,7748431,3880198,2284210
신림로11길,4,150,10239092,51.7,48.3,0.6,45.9,29.7,10.9,11.3,1.7,5001190,5237902,31929,4498408,2881726,1284651,1383781,158597
신림로14길,8,95,26394476,60.1,39.9,0.8,58.6,23,6.3,8.7,2.6,15771872,10622604,220621,13852710,6175526,2745216,2477012,923391
신림로17길,7,175,67021961,54,46,0.6,43.2,31.1,11.8,10.2,3,37053283,29968678,284785,30107740,20456921,7264614,6753065,2154836
신림로23길,12,167.3333333,127651729,51.5,48.5,3.8,47,28.8,9.2,9.3,1.9,60023302,67628427,4442298,60954664,37360680,11289519,11153342,2451226
신림로28길,7,110,29062630,57.2,42.8,2.3,46.4,23.2,15.5,9.6,3,16541312,12521318,737249,10617800,7185015,6514211,2808604,1199751
신림로30길,7,98,18772358,54.3,45.7,3.8,32.5,29.3,24,7.2,3.1,9529876,8166791,574719,5132095,5065495,4727188,1555033,642136
신림로32길,2,10,10631683,51.9,48.1,5.1,42.1,36.9,8.4,6.1,1.4,5720264,4911419,449693,4436575,4042213,883291,618706,201205
신림로38길,4,2,7582114,52.9,47.1,0.6,44.8,27.9,5.8,15.7,5.2,3643963,3938151,29665,3199799,2189510,452405,1314365,396370
신림로3가길,1,31,7374126,38.6,61.4,4.5,43,19.6,20.1,6.1,6.8,2711872,4662254,260716,3057356,1313551,1607748,554199,580556
신림로48길,1,10,22161071,41.2,58.8,2.4,40.3,31.3,13.4,10.1,2.6,9365508,12795563,410452,8268757,6976164,3082915,2685996,736787
신림로58길,3,11.5,26285629,45.7,54.3,0.9,63.5,23.2,6.8,3.5,2.2,7344910,11794611,170659,11338922,5049701,1158084,1009581,412575
신림로64길,8,86,49267696,47.8,52.2,1.5,55.4,25.7,8.9,5.7,2.7,22752357,26515339,724925,24102566,13229245,4845529,3515294,2850137
신림로65길,3,51,36489999,46.7,53.3,1.1,46,33,10.4,6.4,3.1,15697829,18908242,395279,16112530,11113283,3578029,2274055,1132895
신림로73길,15,79,52913160,47.6,52.4,1.9,40.2,34.2,12.8,6.9,4.1,23654415,26123796,828601,20880960,15752210,6704362,3311176,2300906
신목로2길,1,2,1606087,37,63,3.8,14.9,37,14.9,22.1,7.2,785217,729565,23478,167826,381739,248696,328696,364348
신목로4길,3,45,24861403,42.4,57.6,5.2,27,24.1,24.4,16.7,2.6,9962825,14898578,1084353,6003998,5860664,7042983,4254083,615322
신목로5길,15,190,59015078,51.1,48.9,6.8,21.1,18.6,29.1,19.9,4.4,25352608,26186783,1617388,8401492,8829851,17785640,11174626,3730398
신반포로15길,4,84,34918905,38.6,61.4,2.3,18.7,23.1,33.4,14.6,8,12456495,18969386,470968,5234619,7414798,10359181,4929001,3017316
신반포로45길,12,86,48088107,45.4,54.6,0.1,34.5,43.5,16.3,4,1.6,16317089,19362050,27778,11716301,14613096,7053124,1732574,536269
신원로3길,5,149,24639353,52.8,47.2,2.7,32.6,23.2,23.3,13.5,4.7,11232171,11179410,369747,6748752,5377525,5485384,3465156,965019
신원로4길,4,104,51832522,35.1,64.9,3,44.9,27.2,12.9,9.1,2.8,15939369,35893153,1629322,23689138,13446707,6887295,4773321,1406739
신월로15길,2,59,25362469,45.5,54.5,4.7,25.1,33.9,24.8,9,2.5,10677048,11600166,584711,4358176,7185875,6225460,3150749,772245
신월로16길,2,100,19386156,55.8,44.2,3.1,42.3,25.3,16,10.6,2.7,9541781,8474392,547793,6779107,4593345,3240428,2322210,533290
신이문로24길,1,2,11653659,44.1,55.9,1.6,33.2,18.2,30,13.3,3.6,5508614,6145045,174891,3380926,2188260,3353626,2146457,409499
신정중앙로23길,12,224,109022236,50.3,49.7,4.8,42.3,26.3,14.1,9.1,3.5,50129500,49981702,4027464,40616992,27054565,15308660,9496186,3607339
신촌로12길,13,191,14595801,47.1,52.9,1.2,49.4,40.4,5.7,3.2,0,6384575,6653672,93239,6275601,5160900,838863,669644,0
신촌로1길,6,188,59891253,36.9,63.1,1.8,55.6,25.4,8.6,6.3,2.3,22222062,34569646,672024,27807218,15288105,6125090,4796201,2103074
신촌로24길,4,53,12194316,42.1,57.9,0,25.1,27.8,20.1,12.7,14.3,4409694,6078887,0,2933771,3077285,2173665,1142351,1161507
신촌로30길,5,172.5,12034220,57.3,42.7,2.6,57.1,12.5,18.7,2.4,6.7,6572611,2528042,96167,5621348,1202290,1475066,90909,614873
신촌로37안길,6,106,23195744,42.1,57.9,3.4,21.7,20.9,33.2,16,4.9,8730497,12073049,604964,4217731,4364539,6983688,3454610,1178015
신촌로3길,1,30,968610,57.3,42.7,0,47.6,25,16.9,10.5,0,511402,403929,0,554195,196699,75797,88641,0
신촌로4길,17,169,77807561,44.4,55.6,2.8,47.7,28.2,11.2,8.4,1.6,26581130,36407223,1597561,28553044,18232850,7990220,5191491,1423192
신촌로9길,5,95,99472617,33.9,66.1,7.6,74,6.6,3.4,7.3,1.1,28926851,70545766,8397778,73875667,5508462,3599010,7070598,1021102
신풍로8길,2,65,29371481,48.7,51.3,2.3,27.1,27.2,22.3,16.4,4.7,12248632,13979171,268927,5675461,7257835,6390147,5170585,1464849
신흥로20길,5,47,6449907,34.9,65.1,0,11.6,11.6,0,0,76.7,121289,6132540,0,42857,21429,0,0,6189543
신흥안길,1,9,109489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
쑥고개로11길,4,136,7183159,46.8,53.2,1.3,32.7,31.7,11.7,10.4,12.2,2640252,4024791,85660,2681170,2083544,708917,654336,451416
아리랑로19길,1,61,8164815,52.9,47.1,0.9,23.4,21.6,18.1,22.7,13.2,3913154,3370075,62069,1503102,1527605,1423017,1489038,1278399
아리랑로5길,3,28,10952549,41.9,58.1,1.4,21.5,30.7,19.4,21.4,5.6,3939431,6257286,90932,1839243,3190252,2161672,2348820,565799
아차산로51길,4,2,6846952,39.2,60.8,0,26.2,31.1,23.9,14.9,3.9,2327143,3081667,0,1228762,1893619,1371381,738857,176190
아차산로70길,2,26,8207116,37.3,62.7,2.3,9.7,26.9,39.1,13.6,8.5,2946123,4222348,108418,559550,1979668,3096794,989365,434675
아차산로76길,7,77.5,31680900,45.2,54.8,2.2,32.1,27.9,19.7,13.8,4.4,12487036,14394093,442393,7736886,8258017,5822199,3272357,1349279
아차산로7가길,3,109,29164664,44.7,55.3,2.3,32.9,34,19,7.1,4.7,11769790,12728372,493969,7293650,8441028,5317394,1979667,972457
아차산로7길,13,252,80117650,46.7,53.3,1.5,35.7,34.3,16.9,8,3.6,32488755,35675386,767831,22321462,23810933,12535191,6126756,2601971
안암로5길,6,64,43426800,40.4,59.6,1.6,35.7,34.4,16.4,9.4,2.5,14621189,21946118,483893,12316975,13268940,5799510,3422292,1275700
안암로6길,1,6,3106422,42.7,57.3,0,47.8,38.5,8.4,5.2,0,1015596,1340826,0,1029358,1019266,183945,123853,0
안암로9가길,11,133,52330960,77.6,22.4,0.6,71.1,16.5,5.7,5.4,0.7,39883561,12447399,269971,34391236,10194257,3980947,3018134,476415
안암로9나길,1,53,9003356,39.3,60.7,0,26.5,29,29.9,11.1,3.4,2835570,4439597,0,1587248,2325503,2228188,885906,248322
압구정로29길,1,81,62257730,43.6,56.4,1.1,9.4,23.4,35.4,20.6,10,20251135,27127533,413112,3626105,10432279,17053352,10191555,5662264
압구정로4길,13,117.6666667,142877226,31,69,1.8,49.1,30.2,13.8,4.4,0.7,35055010,87131874,2525523,58664251,33939065,22358998,4125128,573920
약령서길,2,5,7077143,50.8,49.2,0,38.7,40.3,8.9,12.1,0,2885714,3504286,0,1919286,2782143,945000,743571,0
양녕로1길,2,33,9096440,37.6,62.4,2.9,26.6,35.6,19.3,10.3,5.3,3289347,4802520,170197,1927485,2855136,1742224,919794,477032
양녕로2길,5,53.5,22608713,53.1,46.9,5,31.2,31.9,21.9,6.9,3,12242523,8446687,518686,6261835,5776868,3359275,2909601,1862948
양산로19길,20,229.5,172468650,41.8,58.2,1.9,32.1,32.7,19.8,10.2,3.3,55077812,92969344,2105627,44759001,47445832,30648367,17015254,6073079
양산로23길,5,138,14544143,48.8,51.2,0.8,27.4,30.6,18.7,19.4,3.2,6210126,6755499,98318,3216821,3787762,2440009,2815310,607406
