상권코드명,상권코드,기준년월코드,서비스업종코드.x,서비스업종코드명.x,평균영업개월수,X1년이하생존율,X1.2년생존율,X2.3년생존율,X3.5년생존율,X5년이상생존율,당월매출금액,남성매출금액,여성매출금액,연령대10매출금액,연령대20매출금액,연령대30매출금액,연령대40매출금액,연령대50매출금액,연령대60이상매출금액,점포수.x,총상주인구수,남성상주인구수,여성상주인구수,연령대10상주인구수,연령대20상주인구수,연령대30상주인구수,연령대40상주인구수,연령대50상주인구수,연령대60이상상주인구수,서비스업종코드.y,서비스업종코드명.y,점포수.y,유사업종점포수,총직장인구수,남성직장인구수,여성직장인구수,연령대10직장인구수,연령대20직장인구수,연령대30직장인구수,연령대40직장인구수,연령대50직장인구수,연령대60이상직장인구수,총유동인구수,남성유동인구수,여성유동인구수,연령대10유동인구수,연령대20유동인구수,연령대30유동인구수,연령대40유동인구수,연령대50유동인구수,연령대60이상유동인구수,구
성안로3길,843,201803,CS100009,커피음료,365,100,66.67,66.67,33.33,33.33,10879154.67,4192121.067,5252914.333,79289.4,2382478.8,3055642.267,2229208.533,1207563.467,490853.2667,15,3655,1794,1861,573,527,694,657,529,675,CS100009,커피음료,19,21,4032,2539,1493,21,530,744,916,720,1101,151304,79676,71628,5872,27078,31526,31041,31156,24631,강동구
성암로3길,844,201803,CS100009,커피음료,1,0,0,0,0,0,1011450,274809,530534,0,83969,221374,400763,99237,0,1,902,449,453,114,153,158,145,129,203,CS100009,커피음료,2,2,44,34,10,0,4,4,9,13,14,15687,7922,7765,1698,3268,3577,2917,2648,1578,마포구
성암로3길,844,201803,CS100009,커피음료,1,0,0,0,0,0,1011450,274809,530534,0,83969,221374,400763,99237,0,1,902,449,453,114,153,158,145,129,203,CS100009,커피음료,2,2,44,34,10,0,4,4,9,13,14,15687,7922,7765,1698,3268,3577,2917,2648,1578,마포구
성지3길,845,201803,CS100009,커피음료,69,0,0,0,0,0,7436609,2092519,3619724,44776,2721900.5,1496723,608130.5,816238,24475.5,2,1322,625,697,125,243,295,185,178,296,CS100009,커피음료,5,5,323,183,140,0,45,95,99,59,25,54942,28649,26293,2474,21078,14631,7806,6039,2914,마포구
성지길,846,201803,CS100009,커피음료,120,50,50,50,50,25,25994080.5,10371520.5,12617945.5,350196.75,10760537.38,6738243.125,2497130.375,2040700.625,602658.25,8,1508,725,783,156,241,332,223,224,332,CS100009,커피음료,12,12,988,531,457,1,142,254,278,195,118,80239,39640,40600,2780,28274,21235,12345,9175,6431,마포구
세검정로1길,847,201803,CS100009,커피음료,49.5,100,100,100,66.67,66.67,2679653.6,984855.4,1473948,2884.6,321089,555624.8,1047152.4,388786.6,143266.6,5,1193,565,628,191,143,139,193,194,333,CS100009,커피음료,11,11,256,78,178,0,31,50,81,39,55,36700,16984,19716,3860,6705,6631,7233,6133,6139,서대문구
세검정로3길,848,201803,CS100009,커피음료,151,100,100,100,100,100,12335798.75,4217416,6128898,266608.75,3768302.75,1786300.75,2066440,2039934,418728,4,1226,614,612,148,180,139,187,216,356,CS100009,커피음료,4,4,255,180,75,0,16,19,52,38,130,113778,53669,60109,11796,21472,16291,20545,21814,21860,서대문구
세무서7길,853,201803,CS100009,커피음료,4,0,0,0,0,0,184359,135213,49146,0,91881,92478,0,0,0,1,553,244,309,61,70,74,90,77,181,CS100009,커피음료,1,1,76,32,44,0,13,10,26,17,10,12285,5718,6567,1274,2107,1830,2239,2408,2426,서대문구
세무서길,854,201803,CS100009,커피음료,179,100,0,0,0,0,8674671.333,6240481.667,2434189.667,65510.66667,1241518.333,1285841.333,1250649,643495.3333,4187656.667,3,2695,1277,1418,363,386,317,414,437,778,CS100009,커피음료,4,5,264,92,172,1,28,56,87,59,33,87933,40809,47124,6622,17153,14731,15397,16993,17037,서대문구
세무서길,854,201803,CS100009,커피음료,179,100,0,0,0,0,8674671.333,6240481.667,2434189.667,65510.66667,1241518.333,1285841.333,1250649,643495.3333,4187656.667,3,2695,1277,1418,363,386,317,414,437,778,CS100009,커피음료,4,5,264,92,172,1,28,56,87,59,33,87933,40809,47124,6622,17153,14731,15397,16993,17037,서대문구
세종대로2가길,855,201803,CS100009,커피음료,103,0,0,0,0,0,10745832,4132280.333,3053693.667,100988,1634114.333,2622382.667,1828600,663236.3333,336653.3333,3,87,58,29,2,5,7,16,20,37,CS100009,커피음료,2,3,1908,1049,859,15,309,633,439,259,253,108530,59556,48973,489,21522,33794,27851,16511,8362,중구
소공로3길,856,201803,CS100009,커피음료,83,0,0,0,0,0,15174839.33,4526393.667,7578854.667,120867.3333,6013032.333,4001614,1076253.333,779685.3333,113796.6667,3,536,261,275,61,66,73,96,77,163,CS100009,커피음료,3,3,347,182,165,1,43,54,70,106,73,21571,10943,10628,1732,3868,4684,4673,3642,2972,중구
소공로3길,856,201803,CS100009,커피음료,83,0,0,0,0,0,15174839.33,4526393.667,7578854.667,120867.3333,6013032.333,4001614,1076253.333,779685.3333,113796.6667,3,536,261,275,61,66,73,96,77,163,CS100009,커피음료,3,3,347,182,165,1,43,54,70,106,73,21571,10943,10628,1732,3868,4684,4673,3642,2972,중구
소공로6길,857,201803,CS100009,커피음료,3,0,0,0,0,0,6202000,2765000,1911000,45000,1105000,1743000,1071000,642000,70000,1,89,40,49,16,7,15,10,16,25,CS100009,커피음료,1,1,111,65,46,1,27,29,20,16,18,5479,2976,2502,235,1319,1546,1021,848,510,중구
소공로6길,857,201803,CS100009,커피음료,3,0,0,0,0,0,6202000,2765000,1911000,45000,1105000,1743000,1071000,642000,70000,1,89,40,49,16,7,15,10,16,25,CS100009,커피음료,1,1,111,65,46,1,27,29,20,16,18,5479,2976,2502,235,1319,1546,1021,848,510,중구
소공로6길,857,201803,CS100009,커피음료,3,0,0,0,0,0,6202000,2765000,1911000,45000,1105000,1743000,1071000,642000,70000,1,89,40,49,16,7,15,10,16,25,CS100009,커피음료,1,1,111,65,46,1,27,29,20,16,18,5479,2976,2502,235,1319,1546,1021,848,510,중구
소공로6길,857,201803,CS100009,커피음료,3,0,0,0,0,0,6202000,2765000,1911000,45000,1105000,1743000,1071000,642000,70000,1,89,40,49,16,7,15,10,16,25,CS100009,커피음료,1,1,111,65,46,1,27,29,20,16,18,5479,2976,2502,235,1319,1546,1021,848,510,중구
소월로20길,858,201803,CS100009,커피음료,99,100,100,100,100,100,6538535.143,2487925.429,4050609.714,79380.85714,2875534.857,2492882,615690.2857,357664.1429,117383,7,1296,652,644,143,181,208,197,218,349,CS100009,커피음료,13,13,28,13,15,0,2,7,6,6,7,42507,20962,21545,2411,11048,10792,6916,5375,5966,용산구
소월로2길,859,201803,CS100009,커피음료,278,50,50,50,50,50,21605928.31,6863327.438,9976003.563,129023.6875,5509086.25,6285948.375,3125902.188,1322765.438,466605.25,16,375,196,179,42,50,67,55,71,90,CS100009,커피음료,13,21,12932,6240,6692,342,6380,2721,2486,851,152,17942,9993,7949,108,3981,5757,4143,2390,1563,중구
소월로2길,859,201803,CS100009,커피음료,278,50,50,50,50,50,21605928.31,6863327.438,9976003.563,129023.6875,5509086.25,6285948.375,3125902.188,1322765.438,466605.25,16,375,196,179,42,50,67,55,71,90,CS100009,커피음료,13,21,12932,6240,6692,342,6380,2721,2486,851,152,17942,9993,7949,108,3981,5757,4143,2390,1563,용산구
소월로38가길,860,201803,CS100009,커피음료,34,0,0,0,0,0,4087761.5,1482444.5,2178392.5,0,1799270,1434035.5,238869,188662,0,2,945,398,547,49,76,124,154,177,365,CS100009,커피음료,2,2,7,2,5,0,1,0,5,1,0,2867,1351,1515,2,792,1013,698,220,141,용산구
솔매로17길,861,201803,CS100009,커피음료,11,0,0,0,0,0,7469369,2817890,4651479,534569,2821538,1596409,1176781,574708,765364,1,1157,607,550,198,153,177,194,189,246,CS100009,커피음료,1,1,20,4,16,0,4,8,2,1,5,15726,7928,7798,555,3697,3666,2113,2848,2848,강북구
솔매로36길,865,201803,CS100009,커피음료,38,0,0,0,0,0,2571108.5,828802,1487339.5,33613.5,629501,1028048.5,319494.5,156881,148603,2,2386,1145,1241,278,351,353,392,417,595,CS100009,커피음료,3,3,56,25,31,0,7,12,22,11,4,31522,15859,15663,1402,8384,4312,6169,6226,5031,강북구
솔매로36길,865,201803,CS100009,커피음료,38,0,0,0,0,0,2571108.5,828802,1487339.5,33613.5,629501,1028048.5,319494.5,156881,148603,2,2386,1145,1241,278,351,353,392,417,595,CS100009,커피음료,3,3,56,25,31,0,7,12,22,11,4,31522,15859,15663,1402,8384,4312,6169,6226,5031,강북구
솔매로43길,866,201803,CS100009,커피음료,1,0,0,0,0,0,3416810,1103448,2313362,86207,496121,1109052,1275430,251293,198707,1,3470,1669,1801,420,524,508,552,607,859,CS100009,커피음료,2,2,57,25,32,0,6,4,22,18,7,77995,39221,38774,8465,17157,11213,13191,14811,13158,강북구
솔매로44길,867,201803,CS100009,커피음료,111.5,100,50,0,0,0,8713363.833,4665680.167,3606924.333,113311.1667,1920275.167,1605710.833,1405503.833,2281830,945973.3333,6,4543,2181,2362,564,653,714,768,736,1108,CS100009,커피음료,7,7,416,166,250,1,78,108,103,75,51,108356,49036,59319,6881,25858,18563,19060,20640,17353,강북구
솔매로46길,868,201803,CS100009,커피음료,193.5,100,66.67,33.33,33.33,33.33,8627363,4861538.875,3765824.125,113913.25,1906381,1926431.5,1357380.75,1988879.125,1334377.375,8,3710,1847,1863,453,486,548,587,650,986,CS100009,커피음료,7,9,349,158,191,1,54,91,84,70,49,107895,50596,57298,7653,24134,19008,18826,21124,17149,강북구
솔매로46길,868,201803,CS100009,커피음료,193.5,100,66.67,33.33,33.33,33.33,8627363,4861538.875,3765824.125,113913.25,1906381,1926431.5,1357380.75,1988879.125,1334377.375,8,3710,1847,1863,453,486,548,587,650,986,CS100009,커피음료,7,9,349,158,191,1,54,91,84,70,49,107895,50596,57298,7653,24134,19008,18826,21124,17149,강북구
솔매로50길,869,201803,CS100009,커피음료,206,50,50,50,0,0,5163060.429,1874054.571,2865347.143,98232.85714,956365.1429,1147025.571,1218061,1103628.429,216089,7,2010,969,1041,273,314,304,299,357,463,CS100009,커피음료,6,7,617,244,373,3,99,156,187,114,58,167175,68865,98311,13996,37343,32559,29792,29885,23600,강북구
솔매로50길,869,201803,CS100009,커피음료,206,50,50,50,0,0,5163060.429,1874054.571,2865347.143,98232.85714,956365.1429,1147025.571,1218061,1103628.429,216089,7,2010,969,1041,273,314,304,299,357,463,CS100009,커피음료,6,7,617,244,373,3,99,156,187,114,58,167175,68865,98311,13996,37343,32559,29792,29885,23600,강북구
솔샘로18길,871,201803,CS100009,커피음료,52,0,0,0,0,0,8540822.75,3369184.75,4556834.5,141968.25,2226017.25,2215798.5,1731711,1032559.25,577966,4,1197,588,609,163,179,169,171,188,327,CS100009,커피음료,3,5,211,161,50,0,10,18,37,93,53,41384,22195,19189,5179,12737,5978,6128,5875,5487,성북구
솔샘로18길,871,201803,CS100009,커피음료,52,0,0,0,0,0,8540822.75,3369184.75,4556834.5,141968.25,2226017.25,2215798.5,1731711,1032559.25,577966,4,1197,588,609,163,179,169,171,188,327,CS100009,커피음료,3,5,211,161,50,0,10,18,37,93,53,41384,22195,19189,5179,12737,5978,6128,5875,5487,성북구
솔샘로1길,872,201803,CS100009,커피음료,101,0,0,0,0,0,18457382,8742111,9715271,893197,9870931,2892539,2348685.5,1932635,519394.5,2,514,276,238,36,112,40,83,83,160,CS100009,커피음료,1,1,73,46,27,0,21,25,15,7,5,2232,1501,731,174,1419,75,114,162,287,성북구
솔샘로47길,875,201803,CS100009,커피음료,115,0,0,0,0,0,10794588,4837063,5957525,485716.5,3430133,2466789,2690131,1439024,282794.5,2,1016,490,526,115,153,103,152,205,288,CS100009,커피음료,1,2,22,10,12,0,3,4,6,3,6,61360,31203,30158,5321,11053,9590,11137,11902,12356,강북구
솔샘로48길,876,201803,CS100009,커피음료,36,0,0,0,0,0,5836600.5,2708721,3127879.5,350348,1487154.5,1751710.5,1653463,529428,64496.5,2,206,96,110,22,23,13,42,34,72,CS100009,커피음료,1,2,27,11,16,0,7,4,10,5,1,72275,37372,34903,6428,13194,11460,13333,13648,14211,강북구
솔샘로4길,877,201803,CS100009,커피음료,19,0,0,0,0,0,6851611.5,4096553.5,2274069,61383,4153413,784664.5,547452,567224,256486.5,2,1300,640,660,176,206,196,170,196,356,CS100009,커피음료,2,2,29,16,13,0,5,4,11,6,3,26097,15038,11059,3821,10420,3195,2817,2862,2984,성북구
솔샘로64길,878,201803,CS100009,커피음료,21,0,0,0,0,0,5943609,1630764,4312845,0,4090757,906717,614386,299834,31915,1,1015,521,494,107,151,129,155,192,281,CS100009,커피음료,2,2,37,19,18,0,5,2,12,10,8,47326,23540,23786,9923,7032,6817,7613,8673,7269,강북구
솔샘로65길,880,201803,CS100009,커피음료,60,100,100,100,100,50,4303043,1855068.667,1421448.667,65526.66667,659774.3333,907212.6667,495275.3333,821676.6667,327051,3,7159,3563,3596,934,1039,1052,1098,1320,1716,CS100009,커피음료,4,4,534,315,219,0,41,90,107,173,123,149852,66102,83750,11318,27480,27671,27158,31406,24819,강북구
솔샘로67길,881,201803,CS100009,커피음료,47,0,0,0,0,0,3728565.5,2054091,1201997,25373,584867.5,901168,281951.5,1078800,383927.5,2,1406,732,674,139,198,219,211,266,373,CS100009,커피음료,4,4,507,258,249,0,42,102,151,129,83,90501,42144,48357,5518,18221,17987,17640,17804,13331,강북구
솔샘로68길,882,201803,CS100009,커피음료,57,50,0,0,0,0,7901161.75,2848154.5,4547261,167417.5,2720843.25,1379781.25,1351993.25,1183093.5,592287.25,4,419,206,213,34,63,50,57,86,129,CS100009,커피음료,4,5,128,48,80,1,24,20,35,31,17,40324,18776,21549,5732,7804,6504,6750,7443,6092,강북구
송월길,884,201803,CS100009,커피음료,248,0,0,0,0,0,14325690.4,5219708.2,7214767.2,41785.7,2442212.7,3385647.2,3386321.4,1979089.2,1199419.8,10,3859,1810,2049,772,474,699,702,570,642,CS100009,커피음료,13,16,3248,945,2303,2,1112,1095,596,323,120,159964,77946,82019,18141,29740,30819,29189,26160,25915,종로구
송월길,884,201803,CS100009,커피음료,248,0,0,0,0,0,14325690.4,5219708.2,7214767.2,41785.7,2442212.7,3385647.2,3386321.4,1979089.2,1199419.8,10,3859,1810,2049,772,474,699,702,570,642,CS100009,커피음료,13,16,3248,945,2303,2,1112,1095,596,323,120,159964,77946,82019,18141,29740,30819,29189,26160,25915,종로구
송월길,884,201803,CS100009,커피음료,248,0,0,0,0,0,14325690.4,5219708.2,7214767.2,41785.7,2442212.7,3385647.2,3386321.4,1979089.2,1199419.8,10,3859,1810,2049,772,474,699,702,570,642,CS100009,커피음료,13,16,3248,945,2303,2,1112,1095,596,323,120,159964,77946,82019,18141,29740,30819,29189,26160,25915,종로구
송월길,884,201803,CS100009,커피음료,248,0,0,0,0,0,14325690.4,5219708.2,7214767.2,41785.7,2442212.7,3385647.2,3386321.4,1979089.2,1199419.8,10,3859,1810,2049,772,474,699,702,570,642,CS100009,커피음료,13,16,3248,945,2303,2,1112,1095,596,323,120,159964,77946,82019,18141,29740,30819,29189,26160,25915,종로구
송월길,884,201803,CS100009,커피음료,248,0,0,0,0,0,14325690.4,5219708.2,7214767.2,41785.7,2442212.7,3385647.2,3386321.4,1979089.2,1199419.8,10,3859,1810,2049,772,474,699,702,570,642,CS100009,커피음료,13,16,3248,945,2303,2,1112,1095,596,323,120,159964,77946,82019,18141,29740,30819,29189,26160,25915,종로구
송파대로38길,885,201803,CS100009,커피음료,229,0,0,0,0,0,6695720,2549269.375,4146450.625,1046863.75,1715222.5,1585715,1559935.5,625484.75,162498.5,8,749,358,391,115,112,154,118,109,141,CS100009,커피음료,3,6,441,255,186,0,71,104,83,140,43,43192,18331,24861,8570,8467,7743,6206,6807,5398,송파구
수색로14길,887,201803,CS100009,커피음료,52,100,100,100,100,100,15716075,6333190,7495481,68293,3979783,3668042,2859595,2300484,952475,1,466,246,220,41,63,49,62,99,152,CS100009,커피음료,1,2,85,35,50,0,8,18,23,21,15,4257,2644,1613,46,847,598,863,1041,861,은평구
수색로2길,889,201803,CS100009,커피음료,78,0,0,0,0,0,14589721,5372198.333,7804802.333,256121.5,3760527.167,3361414.167,2531133,1902428.667,1365376.333,6,9032,4357,4675,2115,1050,1444,1708,1223,1492,CS100009,커피음료,4,7,422,109,313,0,78,104,120,69,51,48438,23144,25293,2708,8954,9217,8687,10158,8715,서대문구
수유로23길,893,201803,CS100009,커피음료,165,50,50,50,50,50,2765700,992480.4286,1165783.429,10620.14286,881935.8571,636757.8571,257832.2857,288110.7143,83006.85714,7,9702,4819,4883,1190,1472,1600,1497,1663,2280,CS100009,커피음료,7,8,374,110,264,0,48,63,90,125,48,119644,58405,61239,4769,40987,19103,17166,19041,18577,강북구
수유로4길,894,201803,CS100009,커피음료,81,100,100,100,100,100,8083311.5,3136682,4418622.25,122913.25,2425306.25,2070032.75,1645459.25,1065436.5,226156.5,4,2797,1383,1414,314,520,505,429,431,598,CS100009,커피음료,5,6,531,365,166,2,70,89,115,126,129,105554,52564,52989,6795,30447,16403,18132,18261,15515,강북구
숭문16길,895,201803,CS100009,커피음료,80,0,0,0,0,0,1213222,465248,747974,0,391210,426024,167121,87734,141133,1,839,423,416,75,191,95,141,143,194,CS100009,커피음료,1,1,19,10,9,0,2,3,4,7,3,40446,15033,25413,4096,19928,4624,4429,4325,3044,마포구
숭문16길,895,201803,CS100009,커피음료,80,0,0,0,0,0,1213222,465248,747974,0,391210,426024,167121,87734,141133,1,839,423,416,75,191,95,141,143,194,CS100009,커피음료,1,1,19,10,9,0,2,3,4,7,3,40446,15033,25413,4096,19928,4624,4429,4325,3044,마포구
숭문길,896,201803,CS100009,커피음료,192,100,100,100,100,100,5887287.667,1514585,2976466,173041.1667,1533510.5,685188.3333,1074345,898188.1667,126778,6,2555,1235,1320,298,394,375,400,410,678,CS100009,커피음료,10,10,1465,876,589,6,108,222,260,513,356,101614,42173,59441,11129,40711,15265,13481,11980,9048,마포구
숭문길,896,201803,CS100009,커피음료,192,100,100,100,100,100,5887287.667,1514585,2976466,173041.1667,1533510.5,685188.3333,1074345,898188.1667,126778,6,2555,1235,1320,298,394,375,400,410,678,CS100009,커피음료,10,10,1465,876,589,6,108,222,260,513,356,101614,42173,59441,11129,40711,15265,13481,11980,9048,마포구
숭문길,896,201803,CS100009,커피음료,192,100,100,100,100,100,5887287.667,1514585,2976466,173041.1667,1533510.5,685188.3333,1074345,898188.1667,126778,6,2555,1235,1320,298,394,375,400,410,678,CS100009,커피음료,10,10,1465,876,589,6,108,222,260,513,356,101614,42173,59441,11129,40711,15265,13481,11980,9048,마포구
숭문길,896,201803,CS100009,커피음료,192,100,100,100,100,100,5887287.667,1514585,2976466,173041.1667,1533510.5,685188.3333,1074345,898188.1667,126778,6,2555,1235,1320,298,394,375,400,410,678,CS100009,커피음료,10,10,1465,876,589,6,108,222,260,513,356,101614,42173,59441,11129,40711,15265,13481,11980,9048,마포구
숭인동길,897,201803,CS100009,커피음료,71,0,0,0,0,0,14530172,5306321.5,7315448,192527.5,3314963.5,3255954,3284866,1728541.5,844918.5,2,1091,545,546,134,139,143,181,171,323,CS100009,커피음료,2,5,206,84,122,0,20,26,38,69,53,37510,20294,17216,2801,8177,6384,6452,8169,5528,종로구
승방길,899,201803,CS100009,커피음료,11,0,0,0,0,0,3234591,179874,3054717,0,0,0,77358,1209434,1947799,1,2271,1094,1177,179,642,612,235,288,315,CS100009,커피음료,2,2,578,457,121,5,48,105,203,115,102,38339,18599,19741,1449,11580,8288,5591,5832,5600,관악구
시흥대로102길,900,201803,CS100009,커피음료,30,0,0,0,0,0,1092374,483428,526524,0,425643.5,469803.5,58984.5,44271,11250,2,1120,596,524,114,182,220,137,223,244,CS100009,커피음료,2,2,236,141,95,0,26,46,54,63,47,20103,12298,7806,115,3146,4134,3731,5604,3374,금천구
시흥대로120길,901,201803,CS100009,커피음료,78,0,0,0,0,0,3705725.667,1567895,2137830.667,70013.33333,1382006,883907.6667,624604,563895.6667,181299,3,1953,970,983,227,282,254,313,395,482,CS100009,커피음료,2,4,125,57,68,0,13,24,48,31,9,19780,10567,9213,115,4795,4110,3798,4283,2679,금천구
시흥대로122길,902,201803,CS100009,커피음료,22,0,0,0,0,0,14241484,7008726,6413813,488308,5357176,4629495,2212055,612055,123451,1,444,233,211,55,61,52,78,100,98,CS100009,커피음료,0,1,386,291,95,0,63,79,119,71,54,11901,6584,5317,122,3034,2590,2579,2019,1556,금천구
시흥대로128길,903,201803,CS100009,커피음료,22,0,0,0,0,0,14241484,7008726,6413813,488308,5357176,4629495,2212055,612055,123451,1,258,135,123,26,27,60,43,43,59,CS100009,커피음료,0,1,395,308,87,0,63,76,113,83,60,11067,5988,5079,174,2549,2427,2331,2028,1558,금천구
시흥대로136길,905,201803,CS100009,커피음료,57,0,0,0,0,0,10671141,10416107,255034,0,0,1073826,5006711,4590604,0,1,898,464,434,116,109,133,143,154,243,CS100009,커피음료,1,1,36,16,20,0,2,2,11,18,3,41379,20869,20510,716,6262,9482,8568,9424,6928,금천구
시흥대로138길,906,201803,CS100009,커피음료,73,0,0,0,0,0,3433000,1309555,1800951,9174.5,842661.5,779536.5,657048,530466,291620,2,404,212,192,48,39,67,54,86,110,CS100009,커피음료,2,2,204,154,50,0,55,46,33,57,13,36723,19186,17537,1249,7761,7799,6549,7751,5613,금천구
시흥대로141길,907,201803,CS100009,커피음료,56,0,0,0,0,0,5071094,1835257,2774208.333,18840.66667,1140292,809885.3333,1134572.333,1340370.667,165504,3,1138,625,513,89,231,197,168,225,228,CS100009,커피음료,4,4,243,134,109,0,22,35,84,59,43,30542,17522,13021,422,7988,8154,5404,4959,3616,금천구
시흥대로149길,909,201803,CS100009,커피음료,24,0,0,0,0,0,3912558,1550698,1695814,0,1022326,1201395,572558,303721,146512,1,790,450,340,68,137,158,104,169,154,CS100009,커피음료,3,3,113,46,67,0,6,14,47,33,13,11462,6525,4937,18,3228,2930,1848,2164,1273,금천구
시흥대로149길,909,201803,CS100009,커피음료,24,0,0,0,0,0,3912558,1550698,1695814,0,1022326,1201395,572558,303721,146512,1,790,450,340,68,137,158,104,169,154,CS100009,커피음료,3,3,113,46,67,0,6,14,47,33,13,11462,6525,4937,18,3228,2930,1848,2164,1273,금천구
시흥대로150길,910,201803,CS100009,커피음료,33,0,0,0,0,0,10492574.5,3112314,5102197.5,139509,2409527,2819232,1512589.5,899080.5,434574,2,2612,1338,1274,338,365,318,423,540,628,CS100009,커피음료,1,2,248,108,140,10,44,64,55,46,29,27601,14227,13374,331,3833,5086,5731,7199,5422,금천구
