"상권코드","기준년월코드","상권코드명","서비스업종코드.x","서비스업종코드명.x","평균영업개월수","X1년이하생존율","X1.2년생존율","X2.3년생존율","X3.5년생존율","X5년이상생존율","당월매출금액","남성매출비율","여성매출비율","연령대10매출비율","연령대20매출비율","연령대30매출비율","연령대40매출비율","연령대50매출비율","연령대60이상매출비율","남성매출금액","여성매출금액","연령대10매출금액","연령대20매출금액","연령대30매출금액","연령대40매출금액","연령대50매출금액","연령대60이상매출금액","점포수.x","총상주인구수","남성상주인구수","여성상주인구수","연령대10상주인구수","연령대20상주인구수","연령대30상주인구수","연령대40상주인구수","연령대50상주인구수","연령대60이상상주인구수","서비스업종코드.y","서비스업종코드명.y","점포수.y","유사업종점포수","총직장인구수","남성직장인구수","여성직장인구수","연령대10직장인구수","연령대20직장인구수","연령대30직장인구수","연령대40직장인구수","연령대50직장인구수","연령대60이상직장인구수","총유동인구수","남성유동인구수","여성유동인구수","연령대10유동인구수","연령대20유동인구수","연령대30유동인구수","연령대40유동인구수","연령대50유동인구수","연령대60이상유동인구수"
1563,201804,"퇴계로10길","CS100009","커피음료",114,0,0,0,0,0,17470443,35.1,64.9,3,15.6,47.1,27,4.4,2.9,5707778,9489737,558604,2701825,6775854,3329525,1000813,830894,2,294,149,145,38,26,51,37,37,105,"CS100009","커피음료",2,3,98,45,53,0,13,24,17,23,21,19729,9381,10347,256,3358,5404,4478,3328,2904
1564,201804,"퇴계로20길","CS100009","커피음료",140,100,0,0,0,0,81008284,8.7,91.3,38.4,35.3,6.2,11.4,7.5,1.3,9412587,71595697,26902059,27169013,8317621,11040525,6542386,1036680,5,52,26,26,5,7,7,5,8,20,"CS100009","커피음료",5,7,7762,2741,5021,36,2888,3323,1150,280,85,8786,3421,5365,1357,2321,1785,1416,1106,801
1565,201804,"퇴계로28길","CS100009","커피음료",3,0,0,0,0,0,4306903,37.7,62.3,1.9,9.4,22.6,20.7,41.6,3.8,1203540,1815752,53097,333628,964425,676991,964602,26549,1,80,48,32,8,8,8,13,13,30,"CS100009","커피음료",1,1,696,347,349,1,243,149,139,112,52,15227,9181,6045,636,3265,3820,3572,2447,1486
1566,201804,"퇴계로32길","CS100009","커피음료",60,0,0,0,0,0,36965811,41.4,58.6,3.8,33.9,27.3,17.9,12.9,4.1,12925401,16746271,752615,8068194,8746513,6074816,4703145,1326390,2,171,79,92,14,20,16,30,32,59,"CS100009","커피음료",1,3,186,95,91,0,20,50,53,36,27,4731,2798,1932,259,1186,1077,998,706,504
1567,201804,"퇴계로46길","CS100009","커피음료",62,100,100,100,0,0,32544615,39.2,60.8,2.7,28.7,42.9,16.5,4.8,4.4,11508001,17284310,626124,7405321,12763385,5088950,1522466,1386067,3,102,56,46,8,16,20,11,18,29,"CS100009","커피음료",3,5,284,198,86,0,23,75,75,67,44,90384,46464,43920,9882,35337,19011,11948,8572,5635
1568,201804,"퇴계로4길","CS100009","커피음료",131.5,0,0,0,0,0,54931703,38.6,61.4,5,23.3,33,24.9,10.9,2.9,19475872,27251250,1987615,10678395,14517100,11387865,6305086,1851062,5,1510,792,718,98,116,166,196,245,689,"CS100009","커피음료",9,12,1044,435,609,9,214,305,233,165,118,80786,39842,40944,974,13057,20646,17115,15401,13593
1569,201804,"퇴계로53길","CS100009","커피음료",81,0,0,0,0,0,97678572,31.2,68.8,0.7,30.7,30.9,30.8,6,0.9,26807947,53174336,538826,21539065,27118772,25202209,4770909,812506,6,385,202,183,7,14,37,50,89,188,"CS100009","커피음료",5,7,591,242,349,8,373,111,48,32,19,7990,4799,3192,48,2574,2411,1463,938,555
1570,201804,"퇴계로56길","CS100009","커피음료",11,0,0,0,0,0,9093221,37.8,62.2,0,46.9,35.9,12.9,3.7,0.6,3006516,4802027,0,3214444,3071180,1096015,377008,49896,1,959,494,465,94,134,129,147,160,295,"CS100009","커피음료",3,3,204,133,71,0,18,44,54,52,36,34800,19131,15669,788,9169,8659,6349,5492,4343
1571,201804,"퇴계로74길","CS100009","커피음료",50,0,0,0,0,0,8021754,56.2,43.8,1.7,27.1,24.8,16.6,24.4,5.2,3020551,2329023,61404,1294687,1051880,1300626,1323935,317043,2,244,134,110,18,22,22,44,56,82,"CS100009","커피음료",4,5,209,76,133,0,37,39,47,56,30,64626,33669,30957,2190,17562,16975,11590,9886,6423
1572,201804,"퇴계로76길","CS100009","커피음료",252,100,100,100,100,100,49804897,45.9,54.1,1.6,31.7,31.1,17.6,14.2,3.9,21367810,23174948,463806,12607682,13404009,8917213,7229396,1920654,5,1311,719,592,89,201,162,204,282,373,"CS100009","커피음료",4,6,425,172,253,2,83,76,101,104,59,148115,79040,69075,4576,40792,37926,28775,22879,13168
1573,201804,"퇴계로83길","CS100009","커피음료",5,0,0,0,0,0,12916807,53.3,46.7,1.7,37.3,33.6,13.3,12.6,1.5,6060504,4820168,92437,3845378,3552941,1594958,1431933,363025,1,880,488,392,79,102,120,116,139,324,"CS100009","커피음료",1,1,131,98,33,1,10,42,36,29,13,104449,56966,47483,1882,21341,19723,17772,22949,20782
1574,201804,"퇴계로87길","CS100009","커피음료",11,100,100,100,100,100,33884354,34.1,65.9,5.8,39.6,31.3,11.7,7.4,4.2,13842625,17450019,1448914,10941450,8126320,3257514,4321298,3319728,3,3417,1757,1660,306,530,588,500,580,913,"CS100009","커피음료",7,12,1333,830,503,5,261,326,266,282,193,204077,110773,93304,6182,41843,38372,34192,44705,38782
1575,201804,"퇴계로88길","CS100009","커피음료",18,100,100,100,100,0,9915696,36,64,3.4,34.5,31.1,14.9,10.9,5.3,3249957,5900739,531204,2393578,2766927,1250969,1223561,984457,2,1510,777,733,172,227,186,248,290,387,"CS100009","커피음료",3,3,2296,994,1302,14,590,967,528,119,78,72410,39867,32543,4877,14572,14257,12144,14898,11663
1576,201804,"퇴계로8길","CS100009","커피음료",231.5,0,0,0,0,0,125671232,42.4,57.6,3.3,27.2,33.6,23.6,10,2.4,41500817,59011351,2486663,29758394,31678048,22056200,11165250,3367619,10,2636,1336,1300,220,243,311,398,422,1042,"CS100009","커피음료",14,19,16634,7852,8782,67,2239,5772,5303,3002,251,138271,67510,70761,3214,23749,34967,29223,25452,21667
1577,201804,"퇴계로90길","CS100009","커피음료",48,66.67,66.67,66.67,33.33,0,12925833,38.9,61.1,3.4,33.8,27.9,20,10.9,4,4169357,7517482,563897,3282945,3468392,2345653,1332053,693902,3,2964,1468,1496,366,469,409,518,539,663,"CS100009","커피음료",3,4,508,189,319,1,78,134,121,114,60,32817,17592,15225,2278,7302,7712,5226,5870,4429
1578,201804,"팔판길","CS100009","커피음료",122,100,100,100,100,0,34486688,35.3,64.7,1.8,38.6,27.9,17.2,9.6,4.8,10015318,16568926,228277,8802532,7773826,5914907,2564194,1300508,6,354,164,190,45,43,47,43,64,112,"CS100009","커피음료",11,15,95,48,47,0,10,20,24,30,11,5925,2605,3320,125,1733,1401,1226,995,445
1579,201804,"평창11길","CS100009","커피음료",35,100,33.33,0,0,0,30853217,34,66,14.6,26.7,15.6,23.1,14.9,5.1,10675960,18552027,3142315,7686024,4704905,6392535,5658215,1643995,2,2409,1133,1276,371,380,286,383,426,563,"CS100009","커피음료",2,3,397,188,209,1,43,86,74,105,88,9886,3778,6108,644,1174,1567,2186,2555,1761
1580,201804,"평창길","CS100009","커피음료",36,100,50,0,0,0,31991626,26.9,73.1,16,31.2,16.8,17.8,13.1,5.1,9496165,20383949,3044565,7657511,5603754,5702623,5483972,2387691,4,3485,1689,1796,510,468,426,548,611,922,"CS100009","커피음료",4,5,506,236,270,0,50,117,105,119,115,9969,4204,5765,798,2008,1476,1979,2037,1672
1582,201804,"포방터길","CS100009","커피음료",96,100,100,100,100,100,13013269,46.1,53.9,0.6,19.3,22.2,30.8,21.7,5.4,3390328,3859864,27206,1140607,1313967,2286297,1753435,728680,2,2092,1020,1072,252,293,248,313,382,604,"CS100009","커피음료",3,5,42,20,22,0,3,10,13,7,9,27515,14238,13277,2350,5148,3864,5540,5508,5106
1583,201804,"풍성로25길","CS100009","커피음료",85,50,50,50,50,50,9638405,47.7,52.3,3,34.2,22.6,20.1,13.1,7,4366666,4333333,235507,2226087,1992029,2136956,1231884,877536,2,857,438,419,99,117,132,114,179,216,"CS100009","커피음료",2,3,30,16,14,0,5,3,7,7,8,28876,14060,14816,735,5536,5244,4895,6506,5961
1584,201804,"풍성로37가길","CS100009","커피음료",153,50,50,50,50,50,9084867,46.8,53.2,1.1,16.9,52.7,13.3,11.3,4.7,3658443,4306930,76974,1298993,4081147,1000584,1109902,397776,3,2545,1297,1248,302,355,438,427,485,538,"CS100009","커피음료",3,3,135,29,106,0,23,32,25,31,24,36669,17102,19567,787,6664,7527,6740,7847,7104
1585,201804,"풍성로54길","CS100009","커피음료",0,0,0,0,0,0,12185533,43.8,56.2,1.3,14.6,22.7,33.1,17.2,11.2,4884264,6451777,125635,1395178,2559391,3906599,2199239,1150000,2,1904,937,967,303,282,310,295,333,381,"CS100009","커피음료",2,2,77,29,48,2,8,14,30,16,7,26997,14054,12944,1979,5003,4747,5321,5624,4324
1586,201804,"필운대로1길","CS100009","커피음료",233,100,100,100,100,100,45039496,15.3,84.7,27.8,35.9,10.8,14.2,9.8,1.6,8598780,36440716,9634803,14410166,7228109,7316907,5435594,1013917,7,703,334,369,125,87,83,148,104,156,"CS100009","커피음료",8,11,470,174,296,0,46,138,149,79,58,19670,8732,10938,2425,4153,3706,4019,3087,2279
1587,201804,"필운대로5가길","CS100009","커피음료",85,66.67,33.33,33.33,33.33,0,27938053,24.8,75.2,0.9,37,33.6,14.3,12.2,1.9,5652815,22285238,286847,9148957,9459060,3834211,4750242,458736,3,844,385,459,142,107,137,153,125,180,"CS100009","커피음료",5,6,52,21,31,0,11,19,13,9,0,46157,17277,28880,7061,12629,9364,7705,6066,3332
1588,201804,"필운대로6길","CS100009","커피음료",169.5,100,100,100,100,100,30699078,43.2,56.8,0.5,19.4,31.1,27.4,17.5,4,12728362,14182343,175983,4434361,8888436,6652210,5546670,1213048,6,715,361,354,108,89,88,125,103,202,"CS100009","커피음료",9,11,588,256,332,3,192,222,100,40,31,22189,8957,13232,2709,6050,4925,3925,3099,1481
1589,201804,"필운대로7길","CS100009","커피음료",55,100,100,100,100,100,10703201,44.4,55.6,1.2,32.5,37.8,13.1,11.3,4.2,3567075,5655445,60484,3741578,3147175,1091171,746628,435484,2,904,401,503,161,103,148,160,131,201,"CS100009","커피음료",7,10,13,8,5,0,1,2,9,0,1,17572,7010,10562,2393,5003,3669,2997,2420,1091
1591,201804,"학동로20길","CS100009","커피음료",79,100,0,0,0,0,20324733,53.1,46.9,1.5,36.8,38.8,12.9,6.5,3.6,8337871,9310050,220561,6100856,6485489,2642364,1275307,923343,5,2013,937,1076,139,317,472,442,292,351,"CS100009","커피음료",7,8,521,307,214,4,120,148,146,61,42,24261,12788,11473,476,9282,6557,3322,2638,1986
1593,201804,"한강대로104마길","CS100009","커피음료",42,0,0,0,0,0,2799237,72.4,27.6,0,3.6,24,34.4,17.2,20.8,945802,364122,0,33588,293130,435115,302290,245802,1,968,573,395,80,128,116,160,209,275,"CS100009","커피음료",1,2,23,10,13,0,2,5,4,7,5,24263,14442,9821,251,5953,6531,5068,4064,2395
1594,201804,"한강대로10길","CS100009","커피음료",20,0,0,0,0,0,22344412,58.1,41.9,0,19.9,45.8,20.3,8.8,5.3,11256851,9470305,0,2848707,16197353,659483,414840,606774,2,271,138,133,37,43,42,30,50,69,"CS100009","커피음료",4,7,78,30,48,0,12,23,19,17,7,5508,3326,2182,381,937,1240,1209,995,746
1595,201804,"한강대로15길","CS100009","커피음료",195,0,0,0,0,0,25723815,45.4,54.6,0.5,37.1,32.8,14.3,12.7,2.7,10135309,10277377,81295,6865234,6262038,3183980,2823423,1196716,3,445,237,208,34,48,76,71,74,142,"CS100009","커피음료",3,4,861,464,397,4,140,197,183,193,144,9265,5536,3729,195,1937,2249,1813,1675,1397
1596,201804,"한강대로21길","CS100009","커피음료",191,0,0,0,0,0,15260506,45,55,0,36.9,29.4,14.3,15.6,3.8,5650417,5994643,0,3882500,3126786,1676786,1881696,1077292,2,162,94,68,16,18,29,23,27,49,"CS100009","커피음료",2,3,384,186,198,0,36,52,57,136,103,7719,5080,2639,320,1983,1808,1341,1359,908
1597,201804,"한강대로23길","CS100009","커피음료",6,0,0,0,0,0,6098345,46.5,53.5,0,31,53.5,7.1,7.1,1.4,1462878,1819209,0,1126619,1733165,253237,143885,25180,1,6,4,2,1,0,2,1,0,2,"CS100009","커피음료",1,1,134,68,66,1,5,22,19,35,52,9929,6012,3918,473,2587,2219,1801,1618,1231
1598,201804,"한강대로38길","CS100009","커피음료",127,0,0,0,0,0,129890791,35.9,64.1,0.2,33.9,39.9,15.6,7.9,2.4,40697136,72275638,392598,35972648,44594277,18473950,9839790,3699511,5,176,79,97,4,6,15,19,50,82,"CS100009","커피음료",4,6,4264,3357,907,0,230,1036,1794,1156,48,8463,4913,3550,128,2086,2400,1881,1188,781
1599,201804,"한강대로40길","CS100009","커피음료",93.5,0,0,0,0,0,17297530,48.1,51.9,0.2,26.4,32.5,27.4,10.2,3.4,8688817,7421664,28161,3434172,5435258,4925467,1526300,761123,3,115,60,55,2,15,31,14,15,38,"CS100009","커피음료",2,3,4885,3657,1228,2,310,1151,1949,1330,143,23786,14239,9547,461,6305,7080,5146,2999,1794
1600,201804,"한강대로43길","CS100009","커피음료",98,0,0,0,0,0,42733083,58.4,41.6,1.3,28.2,37.3,24,6.7,2.5,20149655,13472832,471858,9390671,11139294,8814094,2528887,1277688,5,864,422,442,67,118,252,136,118,173,"CS100009","커피음료",6,9,875,488,387,4,115,224,267,151,114,43642,24771,18870,656,11544,13496,9166,5414,3366
1601,201804,"한강대로52길","CS100009","커피음료",184,75,25,25,25,0,72275825,49.8,50.2,1.2,28.9,31.5,27.7,8.4,2.2,24582989,28088009,698298,14863491,18377547,12344160,4848533,1538971,8,434,222,212,34,60,98,67,72,103,"CS100009","커피음료",8,10,690,475,215,0,118,201,152,115,104,120250,63720,56529,5023,45720,38511,17717,8295,4983
1602,201804,"한강대로62가길","CS100009","커피음료",61,0,0,0,0,0,8471552,58.7,41.3,0,22.6,32.2,24.5,9.6,11,4519828,3325862,0,1376724,2968103,2173276,793103,534483,1,57,33,24,4,5,3,8,11,26,"CS100009","커피음료",3,5,673,255,418,1,67,195,198,174,38,4119,1698,2421,0,1208,1931,533,387,59
1603,201804,"한강대로62길","CS100009","커피음료",168,0,0,0,0,0,69161731,64.6,35.4,0.4,35.9,31.1,20.5,9,3.2,37349732,23662501,256835,20092815,20094454,12987465,5875657,1705007,7,898,450,448,71,153,166,128,158,222,"CS100009","커피음료",5,10,714,439,275,0,114,227,174,122,77,26234,14732,11503,513,7160,7869,5091,3527,2075
1604,201804,"한강대로62다길","CS100009","커피음료",187,0,0,0,0,0,24864752,50.5,49.5,0.1,20.8,29,26.9,17,6.2,11933293,9460826,28161,3622651,6145234,6052198,4023141,1522733,4,435,225,210,48,61,101,66,69,90,"CS100009","커피음료",2,2,5217,3538,1679,11,586,1274,1983,1273,90,10187,6377,3810,123,2050,2403,2471,1917,1223
1605,201804,"한강대로7길","CS100009","커피음료",201,0,0,0,0,0,60464686,40.4,59.6,0.8,26.9,33.6,26.5,8.3,4,18543153,23916485,218780,10092711,14855259,10868476,4686144,1738271,7,1096,567,529,127,94,155,165,190,365,"CS100009","커피음료",8,10,1855,542,1313,36,803,537,178,110,191,33767,17907,15861,558,6535,8459,7140,5846,5228
1606,201804,"한강대로88길","CS100009","커피음료",10,0,0,0,0,0,21371681,16.4,83.6,2.3,86.6,3.5,2.9,3.5,1.2,3532358,17839323,500721,18371907,805706,701009,587209,405129,1,107,79,28,2,11,9,20,29,36,"CS100009","커피음료",1,1,1626,1137,489,7,206,418,377,261,357,19481,11825,7656,2246,5947,3307,3080,2700,2202
1607,201804,"한강대로96길","CS100009","커피음료",426,100,100,100,100,100,75682087,42.8,57.2,2.3,35,27.3,23.5,9.2,2.7,29890188,36782062,615610,16315579,13110641,27572011,7649670,1408742,10,2904,1528,1376,279,400,435,469,487,834,"CS100009","커피음료",7,9,26,3,23,1,5,8,2,7,3,41872,24082,17790,3351,11423,8793,7250,6185,4869
1608,201804,"한글비석로1길","CS100009","커피음료",71,0,0,0,0,0,26475564,40.8,59.2,0.3,14.9,27,29.7,22.1,5.9,9445828,14396907,44057,2914481,6303333,7119563,6076736,1384564,3,403,203,200,99,57,39,79,63,66,"CS100009","커피음료",2,4,182,70,112,1,12,40,35,52,42,2748,1331,1417,121,475,476,511,688,478
1609,201804,"한글비석로20길","CS100009","커피음료",327,0,0,0,0,0,80907832,46,54,5.8,33.7,22,21.8,12.6,4.1,34105486,42364543,3358589,21716827,16515731,19171127,11814332,3893424,9,385,215,170,41,69,47,69,64,95,"CS100009","커피음료",5,12,180,101,79,0,12,32,58,53,25,61174,32030,29144,5217,11429,8985,13004,12914,9625
1610,201804,"한글비석로23길","CS100009","커피음료",351,0,0,0,0,0,3477761,35.5,64.5,0,18.2,21.7,22.2,27.6,10.3,979640,2150012,0,548412,611761,630341,1127073,212066,3,3249,1575,1674,479,471,408,504,565,822,"CS100009","커피음료",4,4,234,79,155,0,43,41,54,62,34,150925,77932,72993,11651,28469,23550,26851,34061,26342
1612,201804,"한글비석로46길","CS100009","커피음료",77.5,0,0,0,0,0,80196763,27.7,72.3,1.5,47,23.2,13.8,11.8,2.7,19993589,60203174,1110908,37831296,18885044,12233819,7939479,2196217,6,5642,2851,2791,775,772,680,920,970,1525,"CS100009","커피음료",6,8,266,109,157,2,32,39,83,63,47,133856,69423,64433,9017,27344,20204,22012,28498,26781
1614,201804,"한글비석로48길","CS100009","커피음료",22,0,0,0,0,0,12050267,42.5,57.5,7.8,31.9,22.9,26.7,9.2,1.4,4737787,6612479,718560,3065950,2960276,3441573,980400,183507,1,699,314,385,114,91,95,134,119,146,"CS100009","커피음료",0,1,44,18,26,0,1,7,12,15,9,10913,5020,5894,1326,2085,1909,1944,2004,1644
1616,201804,"한남대로20길","CS100009","커피음료",138.3333333,100,100,100,100,100,129292793,29.8,70.2,0.7,30.2,34.5,19.5,11.1,4,29691951,71576830,821051,28495951,34234828,21339503,11781427,4596023,6,215,102,113,19,40,45,39,25,47,"CS100009","커피음료",7,10,328,163,165,0,107,132,45,28,16,23986,11016,12970,135,5565,7922,4826,2999,2538
1617,201804,"한남대로21길","CS100009","커피음료",16,0,0,0,0,0,34282476,41.1,58.9,1.6,45.1,30.6,13.3,7.9,1.6,13844831,15869048,192857,12739683,10210318,4674196,1377778,519048,2,54,29,25,10,8,14,11,7,4,"CS100009","커피음료",4,4,60,29,31,0,11,15,18,8,8,8950,4396,4555,50,2131,2322,1838,1412,1198
1618,201804,"한남대로27길","CS100009","커피음료",88.83333333,100,100,100,100,100,301011388,30.4,69.6,1.4,57.5,27.6,6.7,4.8,2,79709163,197198607,3528735,159443250,79254717,17147479,11650411,5883177,10,771,351,420,74,116,228,130,88,135,"CS100009","커피음료",10,11,329,169,160,4,111,102,58,30,24,35659,16392,19267,1046,12134,10631,6046,3542,2261
1619,201804,"한남대로42길","CS100009","커피음료",47,0,0,0,0,0,90288258,39.5,60.5,5.3,60.1,24.9,5.3,3.8,0.6,34045455,49924621,4689394,36693181,24348863,14632576,3416667,189394,4,502,231,271,64,70,93,92,77,106,"CS100009","커피음료",6,8,240,138,102,0,67,72,54,28,19,6112,3147,2965,48,987,2152,1576,772,577
1620,201804,"한림말1길","CS100009","커피음료",128,100,100,0,0,0,53228414,46.7,53.3,1,30.8,26.1,22.2,12.5,7.4,21342098,26784262,348566,13697360,12391903,11120198,6598717,3969618,3,746,353,393,101,111,152,109,92,181,"CS100009","커피음료",3,6,228,141,87,0,39,47,63,55,24,31107,14044,17062,1089,5629,7711,6402,5300,4975
1621,201804,"한림말3길","CS100009","커피음료",148,100,100,50,50,50,32705600,44.9,55.1,1.1,25.2,25.2,24.6,13.1,10.7,13360061,16706783,258347,6934221,7395369,7522669,4300511,3655731,4,628,290,338,86,92,120,98,75,157,"CS100009","커피음료",5,9,148,83,65,0,22,25,41,39,21,49670,22036,27634,1700,8860,12140,10213,8629,8129
1622,201804,"한림말길","CS100009","커피음료",93,100,100,100,100,100,38899983,38.5,61.5,0.9,20.5,31,27.5,12.2,7.9,12225164,23025460,203962,6408947,10937545,10530316,4381484,2788372,6,1004,451,553,158,137,219,186,137,167,"CS100009","커피음료",5,9,300,106,194,0,44,56,89,81,30,50067,22126,27941,2277,7480,12582,9801,8930,8998
1623,201804,"한천로101가길","CS100009","커피음료",95,0,0,0,0,0,65639883,37.4,62.6,3.1,17.1,28.1,29.4,14.9,7.4,22870756,37614263,1237754,8763915,17305685,19078763,9576792,4522112,3,1021,531,490,181,123,99,187,175,256,"CS100009","커피음료",2,3,210,118,92,0,23,36,56,67,28,12521,6777,5744,392,999,2436,2998,3702,1995
1627,201804,"한천로11길","CS100009","커피음료",83.5,100,100,100,0,0,10410388,39.4,60.6,1.4,24.5,36.7,25.7,8,3.7,3659195,4999332,116581,2115980,2505499,2416664,1086573,417231,4,3002,1524,1478,361,345,378,492,535,891,"CS100009","커피음료",3,3,814,502,312,0,98,141,194,198,183,28843,16427,12415,1076,4865,6215,5937,6294,4456
1629,201804,"한천로130길","CS100009","커피음료",41.5,100,100,0,0,0,9650382,44.6,55.4,0.4,29,34.3,21.8,8.8,5.7,3989955,5075922,56592,2432336,3193778,1909223,793440,680508,4,5246,2602,2644,660,760,821,808,887,1310,"CS100009","커피음료",7,8,236,120,116,1,16,53,69,57,40,179579,92535,87044,9036,41389,32161,30940,34733,31321
1630,201804,"한천로131길","CS100009","커피음료",29,100,0,0,0,0,9673586,48.3,51.7,1.2,34.9,21.7,27.8,9.9,4.5,5377099,3608412,141221,1941665,1595886,4209285,806524,290930,3,2547,1264,1283,257,468,446,387,365,624,"CS100009","커피음료",4,6,234,132,102,0,19,30,53,73,59,69528,34063,35465,2847,19341,12607,11818,12083,10832
1631,201804,"한천로132길","CS100009","커피음료",22,100,100,0,0,0,8777786,47.7,52.3,0.8,41.4,25,16.1,8.2,8.5,3603498,4030544,44895,2781791,1970256,1331587,901544,603971,3,4084,2047,2037,561,617,600,716,672,918,"CS100009","커피음료",6,8,339,141,198,2,50,66,88,83,50,213589,112321,101268,8115,52144,37587,35949,43362,36431
1633,201804,"한천로143길","CS100009","커피음료",61,0,0,0,0,0,11783667,51.5,48.5,0.8,47,26.8,13.2,9.8,2.4,6237729,5545938,69112,4996736,3061394,1972071,1385040,299314,2,1529,701,828,123,269,243,217,230,447,"CS100009","커피음료",5,6,1923,1025,898,1,169,548,488,570,147,114243,57327,56916,6087,32582,19657,19091,19757,17069
1634,201804,"한천로144길","CS100009","커피음료",47,100,0,0,0,0,12593125,44.5,55.5,1.8,28.1,27.4,16.1,17.9,8.8,4740000,6968750,135000,3095000,3404375,1984375,2263125,826875,1,3625,1764,1861,397,615,587,571,626,829,"CS100009","커피음료",1,1,141,74,67,0,11,23,36,38,33,68910,33778,35132,1557,17848,14638,11762,13916,9190
1635,201804,"한천로14길","CS100009","커피음료",110,100,100,0,0,0,81044403,42.1,57.9,0.8,29.8,39.6,17.3,7.8,4.6,31338112,40077031,451882,19915810,28022502,13443549,6500262,3081137,6,3179,1616,1563,418,440,489,503,601,728,"CS100009","커피음료",7,13,1795,1113,682,20,360,421,456,356,182,122734,67228,55506,1081,25061,28032,25181,25823,17556
1636,201804,"한천로150길","CS100009","커피음료",78,66.67,0,0,0,0,8719829,36.9,63.1,2.3,38.6,31.7,9.1,12.4,5.8,2800023,4745079,82218,2582295,2441024,583510,902940,953115,3,4120,2050,2070,407,682,641,643,700,1047,"CS100009","커피음료",3,3,184,104,80,0,19,32,45,52,36,136114,69873,66241,3931,32792,24967,24132,28344,21948
1637,201804,"한천로155길","CS100009","커피음료",27,0,0,0,0,0,5916629,44.4,55.6,0,28.7,23.3,23.2,13.5,11.3,2294651,2885026,0,1243810,1000847,1181852,1056115,697054,2,1743,872,871,250,216,237,292,292,456,"CS100009","커피음료",2,3,376,140,236,0,31,50,94,99,102,74250,35781,38469,4697,12641,12623,13466,16299,14524
1640,201804,"한천로170길","CS100009","커피음료",10,100,100,100,0,0,4073545,17.5,82.5,0,13.1,33.2,32.9,6.5,14.2,314815,3758730,0,181481,566667,625927,81481,2617989,2,4937,2409,2528,738,704,670,807,835,1183,"CS100009","커피음료",1,1,215,81,134,3,25,31,54,66,36,107652,51011,56641,6199,22714,15865,19809,21493,21572
1641,201804,"한천로17길","CS100009","커피음료",21,100,100,100,0,0,10268424,39.2,60.8,1.5,24.8,36.5,25.4,8.2,3.7,3623481,4982368,116581,2115980,2469785,2399700,1086573,417231,2,776,399,377,106,111,89,121,135,214,"CS100009","커피음료",2,2,196,130,66,0,31,44,74,22,25,6932,3829,3103,132,1130,1485,1471,1581,1134
1642,201804,"한천로18길","CS100009","커피음료",168,0,0,0,0,0,47990855,39.8,60.2,2.7,19.5,31.1,27.5,12.8,6.4,18073920,25563238,929960,6834330,13940436,12590188,5930673,3411573,3,2003,1034,969,223,211,309,315,394,551,"CS100009","커피음료",2,3,149,63,86,0,20,34,28,38,29,20594,11417,9177,56,3556,4651,4360,4805,3167
1643,201804,"한천로24길","CS100009","커피음료",145,0,0,0,0,0,53668693,50,50,1.5,29.4,38.7,21.2,6.5,2.6,23177705,24909925,547328,13313536,19019692,10201972,3427565,1577538,4,4627,2356,2271,587,647,885,796,799,913,"CS100009","커피음료",2,8,743,424,319,1,99,188,203,177,75,66673,36028,30645,1491,11944,16416,13939,13408,9476
1645,201804,"한천로33길","CS100009","커피음료",49,100,100,100,100,0,21400277,36.1,63.9,3.2,30.3,23.6,25.2,13.4,4.4,7362416,14037861,487556,5064056,4948718,6582372,3471797,845778,3,579,286,293,87,79,74,109,106,124,"CS100009","커피음료",2,3,286,100,186,0,23,43,105,83,32,23173,11329,11844,923,4064,4476,4639,4507,4565
1646,201804,"한천로36길","CS100009","커피음료",140,100,100,0,0,0,44928910,41.6,58.4,4.9,41,21.1,17.1,11.3,4.7,15410944,22346234,1508190,13274152,8980889,6998072,4880293,2115583,4,2430,1250,1180,312,328,299,386,445,660,"CS100009","커피음료",1,4,247,118,129,1,28,45,66,71,36,43148,21830,21318,1865,6549,9276,8772,8941,7745
1647,201804,"한천로46길","CS100009","커피음료",209,100,100,0,0,0,34527256,38.1,61.9,6.8,27.9,28,24.2,9.6,3.5,12742489,21784767,2076416,8560561,10072289,8770899,3620008,1427083,4,1975,1013,962,299,282,302,309,357,426,"CS100009","커피음료",7,9,224,111,113,1,55,47,61,37,23,27588,13904,13684,3212,4963,5137,5062,4866,4348
1653,201804,"한천로78길","CS100009","커피음료",110,0,0,0,0,0,30306663,48.6,51.4,3,37.7,31.5,15.4,9.5,2.9,12921944,14554813,800430,9231150,7905137,4833811,3566159,1140071,3,1108,546,562,109,191,162,169,203,274,"CS100009","커피음료",2,4,187,111,76,1,13,35,63,47,28,54031,27845,26186,5147,10698,9367,9569,10581,8669
1654,201804,"한천로80길","CS100009","커피음료",100,0,0,0,0,0,29375350,37.5,62.5,3.4,38.9,26.4,16,12,3.2,10524132,17238663,693222,9414317,7629204,4657777,3767504,1600771,3,1502,741,761,173,268,213,211,283,354,"CS100009","커피음료",3,5,84,67,17,1,6,11,29,27,10,49154,25969,23185,3451,9580,8467,8886,10207,8562
