profit,livingPeople,numberStore,workingPeople,movingPeople,rent,gu,region
6109458.929,6807,23,3466,158932,52.9,서초구,강남지역
24986848.67,1437,7,590,33977,52.9,서초구,강남지역
7139851.333,1159,4,1314,30200,52.9,서초구,강남지역
9583785.75,2341,4,792,43362,52.9,서초구,강남지역
6519401.308,6807,19,3466,177463,52.9,서초구,강남지역
17480986.8,1546,5,1479,36155,52.9,서초구,강남지역
9515234.5,742,4,562,20902,52.9,서초구,강남지역
6598935.857,3908,11,394,43210,52.9,서초구,강남지역
7280260.2,2101,10,781,34954,52.9,서초구,강남지역
9714316.111,3124,11,2933,103769,52.9,서초구,강남지역
5217672,870,2,18,2553,52.9,서초구,강남지역
5689208.667,2189,11,1439,52288,52.9,서초구,강남지역
9567143,1319,1,495,51807,52.9,서초구,강남지역
5303879,870,1,18,3196,52.9,서초구,강남지역
3924801.25,1141,5,39,17250,52.9,서초구,강남지역
8014684.5,2531,12,1863,64910,52.9,서초구,강남지역
6003573.6,493,7,467,29767,52.9,서초구,강남지역
25356163.25,2272,17,3923,71210,52.9,서초구,강남지역
4895530,152,2,121,70595,52.9,서초구,강남지역
17186982.5,993,8,115,146848,52.9,서초구,강남지역
8208163,944,1,27,16673,52.9,서초구,강남지역
10024269.17,1104,6,636,9179,52.9,서초구,강남지역
6648201.5,148,2,713,8523,52.9,서초구,강남지역
4217029.2,1141,8,39,16272,52.9,서초구,강남지역
17547639.82,1396,17,1441,32206,52.9,서초구,강남지역
19692510.75,1218,3,2002,32174,52.9,서초구,강남지역
15920044.36,1396,14,1441,34577,52.9,서초구,강남지역
640157,407,1,123,99330,52.9,서초구,강남지역
6542058.6,585,7,13727,16661,52.9,서초구,강남지역
13143779,1180,7,1731,53719,52.9,서초구,강남지역
9915434.2,641,7,894,17967,52.9,서초구,강남지역
12614636.33,166,8,365,99146,52.9,서초구,강남지역
21006347.17,332,5,2267,58866,52.9,서초구,강남지역
5091736.667,372,3,486,1250,52.9,서초구,강남지역
17340327.33,278,6,628,30267,52.9,서초구,강남지역
4523995,1058,4,739,31282,52.9,서초구,강남지역
9520294.75,1451,8,611,32185,52.9,서초구,강남지역
5570838.615,4468,14,2204,118607,52.9,서초구,강남지역
10416514,1134,7,339,20888,52.9,서초구,강남지역
19566176.1,1115,14,2127,69489,52.9,서초구,강남지역
27280285,1437,6,590,35508,52.9,서초구,강남지역
18720194,1546,4,1479,42041,52.9,서초구,강남지역
8546546.5,148,2,713,9464,52.9,서초구,강남지역
11994235.67,2634,10,1137,63965,52.9,서초구,강남지역
7496181,492,2,295,6098,52.9,서초구,강남지역
12712828.13,5231,27,5727,152469,52.9,서초구,강남지역
12617857,1319,1,495,46536,52.9,서초구,강남지역
6009485.5,287,5,125,13682,52.9,서초구,강남지역
6268062.25,277,3,505,18225,52.9,서초구,강남지역
7598928.5,2101,12,781,35088,52.9,서초구,강남지역
454331,407,1,123,101049,52.9,서초구,강남지역
6864030,1159,3,1314,27060,52.9,서초구,강남지역
7593945.733,6404,20,980,360719,52.9,서초구,강남지역
8773373.556,6020,9,2453,138916,52.9,서초구,강남지역
6292637,287,4,125,15905,52.9,서초구,강남지역
20478628.13,1055,15,2393,67374,52.9,서초구,강남지역
13054774.67,681,4,565,23441,52.9,서초구,강남지역
7014191,3908,9,394,49334,52.9,서초구,강남지역
7929378.25,540,8,3081,26138,52.9,서초구,강남지역
4734936,944,1,27,15597,52.9,서초구,강남지역
4096034.75,599,5,658,6669,52.9,서초구,강남지역
6573025,1730,7,767,17647,52.9,서초구,강남지역
20558640.55,1115,16,2127,68297,52.9,서초구,강남지역
10050591,1134,10,339,20965,52.9,서초구,강남지역
11157524,1719,2,426,14577,52.9,서초구,강남지역
19314467.25,993,11,115,139389,52.9,서초구,강남지역
7080613,1313,4,414,25755,52.9,서초구,강남지역
9232625,16,5,264,16919,52.9,서초구,강남지역
109489,127,1,28,60,52.9,서초구,강남지역
14143609,2088,1,17,44490,39.9,성동구,기타지역
4705225.5,5733,4,952,59562,39.9,성동구,기타지역
2883168.8,1291,5,56,40479,39.9,성동구,기타지역
20325217,990,2,74,8665,39.9,성동구,기타지역
15948042,1452,2,209,41995,39.9,성동구,기타지역
17742804.67,746,6,228,31107,39.9,성동구,기타지역
7703933,299,5,148,9257,39.9,성동구,기타지역
6483330.5,1004,9,300,50067,39.9,성동구,기타지역
16279515.43,6940,12,1963,96500,39.9,성동구,기타지역
6652202,927,1,207,23626,39.9,성동구,기타지역
24811610.2,3085,19,5524,118545,39.9,성동구,기타지역
5050431,522,2,541,9636,39.9,성동구,기타지역
24268202,1494,1,84,30577,39.9,성동구,기타지역
25201398.5,684,2,84,3530,39.9,성동구,기타지역
3218595,782,3,218,36071,39.9,성동구,기타지역
6415002.143,3181,8,135,171907,39.9,성동구,기타지역
5341303.5,3152,8,1002,162569,39.9,성동구,기타지역
1321678,1001,1,43,36876,39.9,성동구,기타지역
6652202,927,1,207,23626,39.9,성동구,기타지역
13233835,2088,1,17,37614,39.9,성동구,기타지역
13233835,2088,1,17,37614,39.9,성동구,기타지역
9546895.125,6655,12,1034,110932,39.9,성동구,기타지역
17535863.43,1175,16,3122,27076,39.9,성동구,기타지역
7601103,299,7,148,8972,39.9,성동구,기타지역
5785831.5,1662,14,186,35765,39.9,성동구,기타지역
15472681,1424,5,540,25260,39.9,성동구,기타지역
4326606.6,1291,8,56,39338,39.9,성동구,기타지역
10437647.6,1483,5,992,22614,39.9,성동구,기타지역
3164370.5,2570,8,74,70243,39.9,성동구,기타지역
15441173,467,2,1687,32248,39.9,성동구,기타지역
13937369.5,2756,4,172,31812,39.9,성동구,기타지역
8797946,1147,2,206,13317,39.9,성동구,기타지역
67527129.67,593,2,6507,16709,39.9,성동구,기타지역
18250435,990,1,74,9107,39.9,성동구,기타지역
4197892.125,2570,12,74,66349,39.9,성동구,기타지역
6791031.857,3181,11,135,161796,39.9,성동구,기타지역
8188404.6,1004,8,300,54566,39.9,성동구,기타지역
14582332,268,3,65,15379,39.9,성동구,기타지역
10141811.4,1483,7,992,23801,39.9,성동구,기타지역
9503433.778,2930,12,353,116937,39.9,성동구,기타지역
24811610.2,3085,19,5524,118545,39.9,성동구,기타지역
5785831.5,1662,14,186,35765,39.9,성동구,기타지역
7596762,1147,3,206,11958,39.9,성동구,기타지역
8582601,2930,10,353,122241,39.9,성동구,기타지역
5684140.889,1662,11,186,37204,39.9,성동구,기타지역
15506397.5,1424,3,540,22854,39.9,성동구,기타지역
19932458.57,1661,11,876,84638,39.9,성동구,기타지역
15745561,467,2,1687,32999,39.9,성동구,기타지역
1384300,1055,1,5190,24995,39.9,성동구,기타지역
13231604,412,2,332,5135,39.9,성동구,기타지역
6791031.857,3181,11,135,161796,39.9,성동구,기타지역
19358471,722,8,994,31907,39.9,성동구,기타지역
5206857,428,5,146,14501,39.9,성동구,기타지역
10141811.4,1483,7,992,23801,39.9,성동구,기타지역
10437647.6,1483,5,992,22614,39.9,성동구,기타지역
56624352,593,2,6507,16808,39.9,성동구,기타지역
6766484,58,2,94,16943,39.9,성동구,기타지역
25201398.5,684,2,84,3530,39.9,성동구,기타지역
24811610.2,3085,19,5524,118545,39.9,성동구,기타지역
19880678.33,372,6,319,36167,39.9,성동구,기타지역
18083628.57,1661,10,876,73822,39.9,성동구,기타지역
10289151,412,2,332,3247,39.9,성동구,기타지역
9095398,628,6,148,51841,39.9,성동구,기타지역
13430582.11,3174,13,3584,195311,39.9,성동구,기타지역
10108548,1405,7,425,8664,39.9,성동구,기타지역
13352941.67,842,13,2893,45164,39.9,성동구,기타지역
13430582.11,3174,13,3584,195311,39.9,성동구,기타지역
22579349,403,2,422,54125,39.9,성동구,기타지역
704705,1409,1,98,20682,39.9,성동구,기타지역
3500402,1055,2,5190,27223,39.9,성동구,기타지역
12994371,872,5,612,23930,39.9,성동구,기타지역
2886069,273,3,425,9757,39.9,성동구,기타지역
17535863.43,1175,16,3122,27076,39.9,성동구,기타지역
14143609,2088,1,17,44490,39.9,성동구,기타지역
3218595,782,3,218,36071,39.9,성동구,기타지역
11331264.2,5529,8,46,22876,39.9,성동구,기타지역
14355233.57,2352,19,378,66035,39.9,성동구,기타지역
10129711.13,6655,9,1034,117266,39.9,성동구,기타지역
23434329.3,3085,21,5524,110846,39.9,성동구,기타지역
14488482.63,6940,11,1963,105583,39.9,성동구,기타지역
10141811.4,1483,7,992,23801,39.9,성동구,기타지역
6415002.143,3181,8,135,171907,39.9,성동구,기타지역
6735438,617,2,32,23378,39.9,성동구,기타지역
18928090.74,2482,26,6594,75633,39.9,성동구,기타지역
8176400,628,9,148,49670,39.9,성동구,기타지역
10805428.29,842,10,2893,46936,39.9,성동구,기타지역
13557352.92,1109,19,3273,105211,39.9,성동구,기타지역
5684140.889,1662,11,186,37204,39.9,성동구,기타지역
12999375,872,4,612,24311,39.9,성동구,기타지역
14235173,553,7,243,21973,39.9,성동구,기타지역
4705225.5,5733,4,952,59562,39.9,성동구,기타지역
17157910.14,1175,14,3122,27976,39.9,성동구,기타지역
12247736.5,2756,3,172,28545,39.9,성동구,기타지역
10437647.6,1483,5,992,22614,39.9,성동구,기타지역
12247736.5,2756,3,172,28545,39.9,성동구,기타지역
10124087.8,5529,5,46,22591,39.9,성동구,기타지역
116672457.5,330,2,139,80675,39.9,성동구,기타지역
5341303.5,3152,8,1002,162569,39.9,성동구,기타지역
2734297.5,782,4,218,33826,39.9,성동구,기타지역
16246699.8,686,7,24,9715,39.9,성동구,기타지역
18190974.82,1939,20,866,130377,39.9,성동구,기타지역
18083628.57,1661,10,876,73822,39.9,성동구,기타지역
12297321.5,1405,7,425,10276,39.9,성동구,기타지역
9546895.125,6655,12,1034,110932,39.9,성동구,기타지역
6763963,617,2,32,16278,39.9,성동구,기타지역
20403820.55,2482,31,6594,56795,39.9,성동구,기타지역
3887218,454,1,33,18421,39.9,성동구,기타지역
14355233.57,2352,19,378,66035,39.9,성동구,기타지역
5489243,3152,10,1002,164041,39.9,성동구,기타지역
3255211.5,522,3,541,10645,39.9,성동구,기타지역
2576923,1001,2,43,35134,39.9,성동구,기타지역
5510689.5,5733,4,952,57010,39.9,성동구,기타지역
4623074,459,4,263,24396,39.9,성동구,기타지역
15538826,1452,2,209,44841,39.9,성동구,기타지역
13937369.5,2756,4,172,31812,39.9,성동구,기타지역
14124490.92,1109,17,3273,92333,39.9,성동구,기타지역
10129711.13,6655,9,1034,117266,39.9,성동구,기타지역
8802375.5,403,4,422,53045,39.9,성동구,기타지역
12655261.78,3174,18,3584,213558,39.9,성동구,기타지역
20403820.55,2482,31,6594,56795,39.9,성동구,기타지역
18003222.4,686,9,24,9516,39.9,성동구,기타지역
13718521,2352,16,378,71477,39.9,성동구,기타지역
13718521,2352,16,378,71477,39.9,성동구,기타지역
10124087.8,5529,5,46,22591,39.9,성동구,기타지역
357143,1409,2,98,22250,39.9,성동구,기타지역
18928090.74,2482,26,6594,75633,39.9,성동구,기타지역
2734297.5,782,4,218,33826,39.9,성동구,기타지역
15733125,592,1,1703,6632,39.9,성동구,기타지역
15850000,592,1,1703,6054,39.9,성동구,기타지역
17513786.75,1287,11,773,85368,39.9,성동구,기타지역
11331264.2,5529,8,46,22876,39.9,성동구,기타지역
2426316,1212,1,117,27730,39.9,성동구,기타지역
12307629,1041,1,12,24202,39.9,성동구,기타지역
4702792,2152,3,137,78596,39.9,성동구,기타지역
25021250,1494,1,84,28459,39.9,성동구,기타지역
10124087.8,5529,5,46,22591,39.9,성동구,기타지역
11339708,1041,1,12,35673,39.9,성동구,기타지역
4021001,459,4,263,21678,39.9,성동구,기타지역
12876335,268,2,65,15694,39.9,성동구,기타지역
5510689.5,5733,4,952,57010,39.9,성동구,기타지역
13233835,2088,1,17,37614,39.9,성동구,기타지역
19932458.57,1661,11,876,84638,39.9,성동구,기타지역
16106204.6,553,8,243,24896,39.9,성동구,기타지역
23990210,684,2,84,2498,39.9,성동구,기타지역
18535739.67,746,4,228,32179,39.9,성동구,기타지역
7653846,58,1,94,15441,39.9,성동구,기타지역
14143609,2088,1,17,44490,39.9,성동구,기타지역
22094132.33,372,5,319,34333,39.9,성동구,기타지역
23434329.3,3085,21,5524,110846,39.9,성동구,기타지역
19011756.67,1939,17,866,152458,39.9,성동구,기타지역
5489243,3152,10,1002,164041,39.9,성동구,기타지역
5965955.2,428,5,146,13951,39.9,성동구,기타지역
19378217,1287,13,773,90675,39.9,성동구,기타지역
5105263,454,1,33,16854,39.9,성동구,기타지역
4250169,2152,3,137,80482,39.9,성동구,기타지역
20378616.5,722,9,994,31863,39.9,성동구,기타지역
124133132,330,1,139,72709,39.9,성동구,기타지역
23990210,684,2,84,2498,39.9,성동구,기타지역
3071024.5,273,2,425,8179,39.9,성동구,기타지역
11331264.2,5529,8,46,22876,39.9,성동구,기타지역
17157910.14,1175,14,3122,27976,39.9,성동구,기타지역
23434329.3,3085,21,5524,110846,39.9,성동구,기타지역
12655261.78,3174,18,3584,213558,39.9,성동구,기타지역
7831310,927,1,207,25295,39.9,성동구,기타지역
7831310,927,1,207,25295,39.9,성동구,기타지역
2810526,1212,1,117,46996,39.9,성동구,기타지역
3150527,1263,7,486,29367,42.26666667,성북구,기타지역
1153461,781,1,12,62665,42.26666667,성북구,기타지역
3325352,857,1,993,30630,42.26666667,성북구,기타지역
7283872,638,1,91,40584,42.26666667,성북구,기타지역
10466192,883,11,220,76638,42.26666667,성북구,기타지역
4112770.667,557,4,122,2921,42.26666667,성북구,기타지역
10466192,883,11,220,76638,42.26666667,성북구,기타지역
7523758.714,2539,7,1077,89066,42.26666667,성북구,기타지역
75050167.25,455,5,135,2804,42.26666667,성북구,기타지역
11813245,638,1,91,36919,42.26666667,성북구,기타지역
9791783.333,1502,5,84,49154,42.26666667,성북구,기타지역
9188186.25,1197,6,211,37360,42.26666667,성북구,기타지역
4991509.5,2144,1,552,89967,42.26666667,성북구,기타지역
10102221,1108,4,187,54031,42.26666667,성북구,기타지역
3865942,372,1,141,4704,42.26666667,성북구,기타지역
4063297,1402,2,142,31781,42.26666667,성북구,기타지역
9937493.2,883,8,220,86517,42.26666667,성북구,기타지역
14928036.33,3388,5,343,25019,42.26666667,성북구,기타지역
7756132,2144,1,552,86091,42.26666667,성북구,기타지역
4991509.5,2144,1,552,89967,42.26666667,성북구,기타지역
8516223.25,1291,4,141,49180,42.26666667,성북구,기타지역
12040000,1855,1,108,43067,42.26666667,성북구,기타지역
3827665,2233,6,1113,77932,42.26666667,성북구,기타지역
12040000,1855,1,108,43067,42.26666667,성북구,기타지역
11812714,1339,3,99,57865,42.26666667,성북구,기타지역
11216842,1855,1,108,42807,42.26666667,성북구,기타지역
8453020,735,1,312,29460,42.26666667,성북구,기타지역
4991509.5,2144,1,552,89967,42.26666667,성북구,기타지역
20900644.5,514,1,73,1852,42.26666667,성북구,기타지역
2049358,444,5,63,76,42.26666667,성북구,기타지역
8895617.75,1291,4,141,31306,42.26666667,성북구,기타지역
12558748.5,1591,3,437,42537,42.26666667,성북구,기타지역
11159618.25,655,6,165,18773,42.26666667,성북구,기타지역
11159618.25,655,6,165,18773,42.26666667,성북구,기타지역
5366849,3735,3,253,36670,42.26666667,성북구,기타지역
18421952,2099,1,650,94895,42.26666667,성북구,기타지역
17343547.67,2562,4,256,68471,42.26666667,성북구,기타지역
7756132,2144,1,552,86091,42.26666667,성북구,기타지역
10856700,655,6,165,18117,42.26666667,성북구,기타지역
9003356,735,1,312,25407,42.26666667,성북구,기타지역
195312.5,2576,2,221,75230,42.26666667,성북구,기타지역
21879961,1021,3,210,12521,42.26666667,성북구,기타지역
1731666.5,1263,4,486,32553,42.26666667,성북구,기타지역
14928036.33,3388,5,343,25019,42.26666667,성북구,기타지역
18276359.5,2099,1,650,86229,42.26666667,성북구,기타지역
10952549,1121,3,171,21402,42.26666667,성북구,기타지역
5916310.25,3807,8,271,313060,42.26666667,성북구,기타지역
11491641,1224,3,45,54896,42.26666667,성북구,기타지역
7756132,2144,1,552,86091,42.26666667,성북구,기타지역
3555241.667,934,3,161,18512,42.26666667,성북구,기타지역
12114935,751,2,33,2861,42.26666667,성북구,기타지역
5005435.333,383,4,124,23970,42.26666667,성북구,기타지역
11729872.67,612,9,40,60409,42.26666667,성북구,기타지역
9937493.2,883,8,220,86517,42.26666667,성북구,기타지역
6851611.5,1300,2,29,26097,42.26666667,성북구,기타지역
273437.5,2576,3,221,62867,42.26666667,성북구,기타지역
11216842,1855,1,108,42807,42.26666667,성북구,기타지역
5853020.875,2539,9,1077,81459,42.26666667,성북구,기타지역
9090284,878,9,448,91160,42.26666667,성북구,기타지역
12611842,266,1,29,9419,42.26666667,성북구,기타지역
6495073,2004,8,15,118437,42.26666667,성북구,기타지역
4196713,3735,4,253,33639,42.26666667,성북구,기타지역
11812714,1339,3,99,57865,42.26666667,성북구,기타지역
1035461,222,2,41,11185,42.26666667,성북구,기타지역
10962199.69,740,21,96,91445,42.26666667,성북구,기타지역
13926316,266,2,29,9800,42.26666667,성북구,기타지역
6754928,1300,2,29,20965,42.26666667,성북구,기타지역
4691682.667,383,5,124,20746,42.26666667,성북구,기타지역
12441532,43,1,33,3442,42.26666667,성북구,기타지역
9184721,1502,5,84,55406,42.26666667,성북구,기타지역
5743777.2,2027,7,166,89777,42.26666667,성북구,기타지역
10606422.29,612,8,40,66068,42.26666667,성북구,기타지역
4323962.8,1043,5,369,26054,42.26666667,성북구,기타지역
12558748.5,1591,3,437,42537,42.26666667,성북구,기타지역
10952549,1121,3,171,21402,42.26666667,성북구,기타지역
2656250,440,1,15,9862,42.26666667,성북구,기타지역
2202176.5,444,4,63,82,42.26666667,성북구,기타지역
15774645,2650,1,205,66998,42.26666667,성북구,기타지역
10856700,655,6,165,18117,42.26666667,성북구,기타지역
3673714.333,2590,6,60,106784,42.26666667,성북구,기타지역
13514833.25,1591,3,437,41132,42.26666667,성북구,기타지역
13514833.25,1591,3,437,41132,42.26666667,성북구,기타지역
14141960,1837,2,178,37742,42.26666667,성북구,기타지역
4148551,372,1,141,2973,42.26666667,성북구,기타지역
14772282.6,664,8,196,44183,42.26666667,성북구,기타지역
3482912.5,1402,3,142,30221,42.26666667,성북구,기타지역
4115323,221,1,9,1482,42.26666667,성북구,기타지역
12558748.5,1591,3,437,42537,42.26666667,성북구,기타지역
4323962.8,1043,5,369,26054,42.26666667,성북구,기타지역
5453333,630,1,31,28699,42.26666667,성북구,기타지역
22381822.33,1021,3,210,26364,42.26666667,성북구,기타지역
1843662,857,1,993,34714,42.26666667,성북구,기타지역
9188186.25,1197,6,211,37360,42.26666667,성북구,기타지역
2656400.667,231,4,116,22976,42.26666667,성북구,기타지역
22419351,1339,3,99,47932,42.26666667,성북구,기타지역
21195588.67,581,4,2083,52882,42.26666667,성북구,기타지역
13514833.25,1591,3,437,41132,42.26666667,성북구,기타지역
4558766.5,231,2,116,25601,42.26666667,성북구,기타지역
67114500.25,455,4,135,2715,42.26666667,성북구,기타지역
6495073,2004,8,15,118437,42.26666667,성북구,기타지역
9890328,529,5,156,37964,42.26666667,성북구,기타지역
14772282.6,664,8,196,44183,42.26666667,성북구,기타지역
12930980,43,1,33,3397,42.26666667,성북구,기타지역
10962199.69,740,21,96,91445,42.26666667,성북구,기타지역
17681041.67,581,3,2083,50693,42.26666667,성북구,기타지역
13217000,3388,3,343,26163,42.26666667,성북구,기타지역
3714393.5,227,2,113,34234,42.26666667,성북구,기타지역
5945327,118,1,161,71789,42.26666667,성북구,기타지역
9044239.636,2567,23,1065,159667,42.26666667,성북구,기타지역
18457382,514,1,73,2232,42.26666667,성북구,기타지역
8164815,1544,1,75,8534,42.26666667,성북구,기타지역
9890328,529,5,156,37964,42.26666667,성북구,기타지역
8900866,2650,1,205,58852,42.26666667,성북구,기타지역
2656250,440,1,15,9862,42.26666667,성북구,기타지역
4611365.25,2342,4,343,44139,42.26666667,성북구,기타지역
12558748.5,1591,3,437,42537,42.26666667,성북구,기타지역
18066930,2562,4,256,62564,42.26666667,성북구,기타지역
13217000,3388,3,343,26163,42.26666667,성북구,기타지역
10855444.38,4529,16,728,120945,42.26666667,성북구,기타지역
10738077.48,6140,43,3973,519556,42.26666667,성북구,기타지역
8540822.75,1197,5,211,41384,42.26666667,성북구,기타지역
9089468,1010,2,11,14569,42.26666667,성북구,기타지역
26829751,724,1,78,6936,42.26666667,성북구,기타지역
9344052.667,1108,4,187,62513,42.26666667,성북구,기타지역
4457145.2,1043,6,369,24761,42.26666667,성북구,기타지역
3701369.333,934,3,161,19287,42.26666667,성북구,기타지역
3851515.333,557,4,122,2075,42.26666667,성북구,기타지역
1153461,781,1,12,62665,42.26666667,성북구,기타지역
5271739,642,1,1854,59048,42.26666667,성북구,기타지역
8910830.833,1758,8,3,82693,42.26666667,성북구,기타지역
4700000,221,1,9,1606,42.26666667,성북구,기타지역
25685614,1226,2,140,38457,42.26666667,성북구,기타지역
1035461,222,2,41,11185,42.26666667,성북구,기타지역
14892837,168,1,6,14844,42.26666667,성북구,기타지역
8540822.75,1197,5,211,41384,42.26666667,성북구,기타지역
10126478.73,740,18,96,101961,42.26666667,성북구,기타지역
11861598.5,1224,4,45,46655,42.26666667,성북구,기타지역
763451,781,3,12,52115,42.26666667,성북구,기타지역
8596450,939,2,55,13454,42.26666667,성북구,기타지역
10952549,1121,3,171,21402,42.26666667,성북구,기타지역
8164815,939,2,55,12394,42.26666667,성북구,기타지역
3361726.667,2233,5,1113,85368,42.26666667,성북구,기타지역
15590891,1837,3,178,34652,42.26666667,성북구,기타지역
8705089.5,1010,3,11,15507,42.26666667,성북구,기타지역
7117209.5,2027,5,166,98352,42.26666667,성북구,기타지역
10962199.69,740,21,96,91445,42.26666667,성북구,기타지역
1389171.5,1645,7,474,54702,42.26666667,성북구,기타지역
3183892.667,1411,3,3002,156385,42.26666667,성북구,기타지역
1389171.5,1645,7,474,54702,42.26666667,성북구,기타지역
9844277.5,529,7,156,32100,42.26666667,성북구,기타지역
6604824.857,2004,14,15,112358,42.26666667,성북구,기타지역
7632985,3807,12,271,296822,42.26666667,성북구,기타지역
902837,222,2,41,10116,42.26666667,성북구,기타지역
763451,781,3,12,52115,42.26666667,성북구,기타지역
6460976,1247,1,410,30400,42.26666667,성북구,기타지역
8872430.833,929,9,1921,39044,42.26666667,성북구,기타지역
2371028,1673,1,29,18870,42.26666667,성북구,기타지역
2241177,1633,1,80,33537,42.26666667,성북구,기타지역
23711237,1187,36,175,125014,42.26666667,성북구,기타지역
5271739,642,1,1854,59048,42.26666667,성북구,기타지역
25685614,1167,2,194,37994,42.26666667,성북구,기타지역
8899306,1700,1,309,25605,42.26666667,성북구,기타지역
22419351,1339,3,99,47932,42.26666667,성북구,기타지역
3890217,642,2,1854,62130,42.26666667,성북구,기타지역
1371565.667,1645,7,474,47182,42.26666667,성북구,기타지역
29267954,1226,2,140,34663,42.26666667,성북구,기타지역
4457145.2,1043,6,369,24761,42.26666667,성북구,기타지역
3325352,857,1,993,30630,42.26666667,성북구,기타지역
902837,222,2,41,10116,42.26666667,성북구,기타지역
8827356.545,2567,19,1065,177830,42.26666667,성북구,기타지역
9890328,529,5,156,37964,42.26666667,성북구,기타지역
9090284,878,9,448,91160,42.26666667,성북구,기타지역
2377181,1411,4,3002,133559,42.26666667,성북구,기타지역
5453333,630,1,31,28699,42.26666667,성북구,기타지역
20519617.67,442,17,141,205799,42.26666667,성북구,기타지역
7714087.714,1448,8,191,69717,42.26666667,성북구,기타지역
1843662,857,1,993,34714,42.26666667,성북구,기타지역
10126478.73,740,18,96,101961,42.26666667,성북구,기타지역
15144141.8,664,9,196,38101,42.26666667,성북구,기타지역
14590601,168,1,6,16030,42.26666667,성북구,기타지역
2637002,2590,5,60,130559,42.26666667,성북구,기타지역
7236806,1700,1,309,30881,42.26666667,성북구,기타지역
2680333,1633,1,80,29867,42.26666667,성북구,기타지역
10629041.25,4529,17,728,108135,42.26666667,성북구,기타지역
10962199.69,740,21,96,91445,42.26666667,성북구,기타지역
3332639,440,1,15,8712,42.26666667,성북구,기타지역
2377181,1411,4,3002,133559,42.26666667,성북구,기타지역
11288875.5,194,3,218,6842,42.26666667,성북구,기타지역
11016268,1121,2,171,23797,42.26666667,성북구,기타지역
23809243.6,1187,24,175,177715,42.26666667,성북구,기타지역
3183892.667,1411,3,3002,156385,42.26666667,성북구,기타지역
29267954,1167,2,194,35623,42.26666667,성북구,기타지역
9844277.5,529,7,156,32100,42.26666667,성북구,기타지역
1371565.667,1645,7,474,47182,42.26666667,성북구,기타지역
8827356.545,2567,19,1065,177830,42.26666667,성북구,기타지역
13514833.25,1591,3,437,41132,42.26666667,성북구,기타지역
5407333,630,1,31,28039,42.26666667,성북구,기타지역
3332639,440,1,15,8712,42.26666667,성북구,기타지역
22260247.45,442,13,141,247169,42.26666667,성북구,기타지역
9235943.625,1448,10,191,62761,42.26666667,성북구,기타지역
8703300.857,878,12,448,73838,42.26666667,성북구,기타지역
3314909.25,227,3,113,32529,42.26666667,성북구,기타지역
6260163,1247,1,410,20733,42.26666667,성북구,기타지역
2254206,1673,1,29,21425,42.26666667,성북구,기타지역
3890217,642,2,1854,62130,42.26666667,성북구,기타지역
11016268,1121,2,171,23797,42.26666667,성북구,기타지역
9235943.625,1448,10,191,62761,42.26666667,성북구,기타지역
9481416.333,1758,9,3,81888,42.26666667,성북구,기타지역
10126478.73,740,18,96,101961,42.26666667,성북구,기타지역
11003203,194,3,218,9698,42.26666667,성북구,기타지역
22846890.4,256,5,14,51382,42.26666667,성북구,기타지역
8596450,1544,1,75,12891,42.26666667,성북구,기타지역
11016268,1121,2,171,23797,42.26666667,성북구,기타지역
8703300.857,878,12,448,73838,42.26666667,성북구,기타지역
15144141.8,664,9,196,38101,42.26666667,성북구,기타지역
6604824.857,2004,14,15,112358,42.26666667,성북구,기타지역
9044239.636,2567,23,1065,159667,42.26666667,성북구,기타지역
4590467,2342,4,343,38643,42.26666667,성북구,기타지역
23282546,256,5,14,66558,42.26666667,성북구,기타지역
5407333,630,1,31,28039,42.26666667,성북구,기타지역
7714087.714,1448,8,191,69717,42.26666667,성북구,기타지역
10126478.73,740,18,96,101961,42.26666667,성북구,기타지역
9303517.667,929,10,1921,33029,42.26666667,성북구,기타지역
10511568.6,6140,33,3973,612074,42.26666667,성북구,기타지역
12161688,751,1,33,2641,42.26666667,성북구,기타지역
9844277.5,529,7,156,32100,42.26666667,성북구,기타지역
30852989,724,2,78,6354,42.26666667,성북구,기타지역
5872318,118,1,161,96583,42.26666667,성북구,기타지역
2080368,599,1,844,2457,34.1,송파구,기타지역
4882174,293,1,156,30835,34.1,송파구,기타지역
4388431.167,2188,5,347,27974,34.1,송파구,기타지역
5999525.889,3047,19,2276,69322,34.1,송파구,기타지역
18907779.14,3759,10,904,89761,34.1,송파구,기타지역
8345871.923,6578,19,1061,118670,34.1,송파구,기타지역
5466586.571,3368,11,1425,69925,34.1,송파구,기타지역
7517872.1,6775,12,1294,143971,34.1,송파구,기타지역
19526289.38,5897,16,1810,138845,34.1,송파구,기타지역
13475968.25,3299,5,677,80973,34.1,송파구,기타지역
9656365.174,4063,23,3240,139534,34.1,송파구,기타지역
11174831.25,2866,4,309,87097,34.1,송파구,기타지역
8298251.2,519,10,269,33017,34.1,송파구,기타지역
6695720,749,6,441,43192,34.1,송파구,기타지역
5215704.333,536,9,222,16497,34.1,송파구,기타지역
7787159.273,4459,14,914,97440,34.1,송파구,기타지역
30572061.5,1326,5,527,134145,34.1,송파구,기타지역
4416450,1373,7,141,7764,34.1,송파구,기타지역
2699498,1078,1,24,2977,34.1,송파구,기타지역
10255185,1217,3,881,18999,34.1,송파구,기타지역
8015237.636,2223,16,1140,98725,34.1,송파구,기타지역
1944040,599,1,844,1312,34.1,송파구,기타지역
