36,,11,서울특별시,1168,강남구,D09,의복/의류,2015-06-01 00:00:00.0,36239800,1.8033,13.1359,20.0333,13.9411,11.743,12.2813,9.83944,7.34368,9.86479,0.0921106,5.29105,24.3639,35.3164,28.7411,5.8214,0.366572
37,,11,서울특별시,1168,강남구,D10,인테리어/소품,2015-06-01 00:00:00.0,31729500,0.356882,4.88256,9.72274,13.3712,16.011,19.4388,7.33914,12.8302,15.8936,2.17846,10.5586,34.1123,34.0151,17.9143,0.761096,0.306273
38,,11,서울특별시,1168,강남구,D15,패션잡화,2015-06-01 00:00:00.0,54137800,1.56351,13.1841,21.6849,13.8662,11.5323,9.20853,9.66251,7.32902,11.7103,0.0860471,12.0139,24.6231,34.4257,23.8218,4.5687,0.209493
39,,11,서울특별시,1168,강남구,D16,화장품소매,2015-06-01 00:00:00.0,41947800,5.09609,13.3893,16.6025,19.5626,11.2864,13.0596,9.19292,5.75205,6.05853,0.293216,7.689,22.3736,31.2759,27.7742,9.18125,1.41284
40,,11,서울특별시,1168,강남구,F02,미용서비스,2015-06-01 00:00:00.0,39613200,1.73074,10.9326,19.8673,17.2632,13.4045,14.319,8.79407,7.00682,6.68174,0.703965,7.08066,26.7382,30.9123,25.672,6.8198,2.07307
41,,11,서울특별시,1168,강남구,F05,사우나/휴게시설,2015-06-01 00:00:00.0,53050100,0.554957,5.81634,16.5401,16.612,16.5484,15.0983,10.7778,7.24766,10.8044,7.5605,8.67203,12.0105,16.8047,16.0121,14.7855,24.1547
42,,11,서울특별시,1168,강남구,F10,차량관리,2015-06-01 00:00:00.0,67846500,0.181583,2.76383,10.9189,20.3563,17.1248,17.1923,13.0779,6.48232,11.6323,0.34655,14.6722,27.9972,35.974,19.3572,1.38295,0
43,,11,서울특별시,1168,강남구,O02,요가/단전/마사지,2015-06-01 00:00:00.0,107516000,1.69923,11.2832,23.1885,23.5422,14.1305,10.7453,8.92618,3.22719,3.2577,3.85808,9.67448,9.37149,13.551,15.0764,20.5697,27.8988
44,,11,서울특별시,1168,강남구,O03,일반스포츠,2015-06-01 00:00:00.0,48217900,1.27068,5.86268,12.4856,16.3431,19.3486,16.6692,11.7465,8.48876,7.77755,2.11147,6.90419,12.9287,23.9822,28.0526,18.8551,7.16573
45,,11,서울특별시,1168,강남구,O04,취미/오락,2015-06-01 00:00:00.0,30080300,1.29964,7.00557,13.6625,16.3385,19.0976,18.0327,13.3052,7.32799,3.93025,2.2229,0.176063,0.672775,1.60295,5.89929,39.3295,50.0965
46,,11,서울특별시,1168,강남구,Q01,간이주점,2015-06-01 00:00:00.0,74409900,0.720389,7.37241,14.8629,18.5624,20.3011,18.3705,10.4228,5.57927,3.80826,0.613299,0.323187,1.80187,1.17217,10.8902,46.8828,38.3165
47,,11,서울특별시,1168,강남구,Q02,고기요리,2015-06-01 00:00:00.0,85502000,1.33958,9.72614,17.7626,18.4391,16.2215,15.9056,10.0928,5.3101,5.19984,0.590345,1.75633,17.1131,3.70676,38.1962,31.5133,7.12396
48,,11,서울특별시,1168,강남구,Q03,닭/오리요리,2015-06-01 00:00:00.0,121892000,1.9162,9.27677,15.9043,17.3506,16.4009,17.8655,11.4451,5.69105,4.1444,0.0939434,0.641159,9.91949,7.9987,33.9425,37.9987,9.40552
49,,11,서울특별시,1168,강남구,Q04,별식/퓨전요리,2015-06-01 00:00:00.0,35439700,1.11198,8.79885,16.1924,15.793,17.0662,16.401,11.1532,6.81452,6.66485,1.36632,5.95516,39.3662,9.07326,28.8378,11.7583,3.64303
50,,11,서울특별시,1168,강남구,Q06,분식,2015-06-01 00:00:00.0,23956900,1.71797,10.42,16.8855,17.4922,15.6578,16.4605,9.99061,5.5975,5.77313,2.11105,6.98259,37.9381,14.2399,25.5118,10.3192,2.89734
51,,11,서울특별시,1168,강남구,Q07,양식,2015-06-01 00:00:00.0,98413800,1.10631,9.43149,15.9833,15.4264,16.5894,16.4351,12.5885,7.0789,5.36057,0.595559,2.92997,19.1462,8.46157,21.581,30.2193,17.0664
52,,11,서울특별시,1168,강남구,Q10,일식/수산물,2015-06-01 00:00:00.0,60246200,0.53201,5.88728,13.2642,16.3585,16.8699,17.8942,13.0723,8.05586,8.03908,0.248233,1.28504,21.4963,2.92982,29.1155,36.9596,7.94796
53,,11,서울특별시,1168,강남구,Q11,제과/제빵/떡/케익,2015-06-01 00:00:00.0,71865900,0.972425,6.77572,12.9139,15.4754,16.7781,18.2057,12.1833,8.18639,8.44179,7.63771,16.888,23.5777,21.4382,20.3971,8.85549,1.13961
54,,11,서울특별시,1168,강남구,Q12,중식,2015-06-01 00:00:00.0,60953600,1.02206,7.46096,14.5955,17.7177,17.9242,16.8856,11.405,6.2631,6.72011,0.25831,4.94675,41.9384,8.33101,31.3392,11.5761,1.61018
55,,11,서울특별시,1168,강남구,Q13,커피/음료,2015-06-01 00:00:00.0,28872700,1.78271,11.5193,19.2283,19.5228,15.997,14.6765,8.50804,5.34614,3.41613,4.5059,11.0942,34.5285,17.3556,15.5396,12.1819,4.79423
56,,11,서울특별시,1168,강남구,Q14,패스트푸드,2015-06-01 00:00:00.0,55434300,2.17512,12.1617,19.0945,19.6138,15.0351,15.4377,8.77236,4.13039,3.57534,3.06952,9.57712,28.5622,19.2125,28.1253,8.82449,2.6289
57,,11,서울특별시,1168,강남구,Q15,한식,2015-06-01 00:00:00.0,50351400,0.850049,7.03292,14.5193,16.9716,17.0887,17.667,11.7059,7.06046,7.10092,0.722699,2.68754,24.9387,5.49458,27.835,27.4515,10.87
58,,11,서울특별시,1168,강남구,R02,독서실/고시원,2015-06-01 00:00:00.0,24193400,1.08479,4.70694,3.62982,2.61077,6.99113,41.2798,27.3302,11.2397,1.12693,2.7572,14.0323,12.7535,20.9506,25.7348,22.0808,1.69081
59,,11,서울특별시,1168,강남구,R04,예체능계학원,2015-06-01 00:00:00.0,33462900,1.29262,1.38123,3.84466,11.5865,20.2476,37.0513,15.9576,7.04995,1.58859,0,6.50741,20.2586,39.3729,24.1639,9.69718,0
60,,11,서울특별시,1168,강남구,R05,외국어학원,2015-06-01 00:00:00.0,165350000,0.729944,1.88668,2.67149,6.21115,19.6231,35.9818,22.1104,7.7443,3.04115,2.83453,12.8297,26.2858,30.0305,23.5165,4.50303,0
61,,11,서울특별시,1168,강남구,R07,입시학원,2015-06-01 00:00:00.0,54015900,0.432929,0.461272,0.286569,2.32305,17.4297,49.6867,22.8705,4.30829,2.15479,1.05531,7.57193,16.0149,31.4038,33.3369,10.4727,0.144378
62,,11,서울특별시,1168,강남구,S02,의약/의료품,2015-06-01 00:00:00.0,100649000,1.28223,6.99276,11.8874,13.8566,13.9341,15.7638,11.6059,10.1016,14.5719,1.20858,23.2516,26.3463,30.0812,16.3686,2.55208,0.191575
63,,11,서울특별시,1174,강동구,D03,사무/교육용품,2015-06-01 00:00:00.0,21346500,1.99984,5.39952,8.8757,16.5426,23.7722,17.2127,11.3139,6.68631,8.19725,0.752628,17.0504,22.9272,29.2156,22.4762,6.72227,0.855564
64,,11,서울특별시,1174,강동구,D05,선물/완구,2015-06-01 00:00:00.0,18969100,0.358395,3.12565,13.4709,19.8389,22.2447,11.5632,7.54916,10.1252,11.7238,2.66516,13.2639,26.5111,35.2567,13.603,3.28499,5.41509
65,,11,서울특별시,1174,강동구,D06,스포츠/레져용품,2015-06-01 00:00:00.0,30795800,0.724065,10.3264,11.9034,16.1637,14.4824,15.5108,12.3512,11.0247,7.51322,0.979031,11.1285,20.8529,28.618,33.2985,5.039,0.0840988
